# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_C04_028_2017_1 -               25    1198       2    1143       1    1145    1526    +           0 1196.8  18.9  -
Sphingobacteriaceae_Olivibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               33    1072      14    1065       2    1085    1469    +    4.6e-157  522.9  18.7  -
Lachnospiraceae_Lachnotalea                      -          LKAP-GUTHK2_C04_028_2017_1 -                7    1021     128    1142     122    1145    1207    +    4.9e-157  523.0  12.1  -
Streptosporangiaceae_Thermoactinospora           -          LKAP-GUTHK2_C04_028_2017_1 -               39    1089       2    1077       1    1098    1533    +      5e-157  522.8  17.5  -
Ruminococcaceae_Hydrogenoanaerobacterium         -          LKAP-GUTHK2_C04_028_2017_1 -               31    1101       2    1085       1    1111    1510    +    5.2e-157  522.7  17.0  -
Nocardiaceae_Smaragdicoccus                      -          LKAP-GUTHK2_C04_028_2017_1 -               33    1147       4    1136       1    1145    1478    +    5.4e-157  522.7  16.8  -
Desulfobulbaceae_Desulfofustis                   -          LKAP-GUTHK2_C04_028_2017_1 -               32    1197       2    1143       1    1145    1547    +    5.5e-157  522.8  17.6  -
Gammaproteobacteria_Thiolapillus                 -          LKAP-GUTHK2_C04_028_2017_1 -               16    1157      12    1142       1    1145    1363    +    5.7e-157  522.8  17.3  -
Chromatiaceae_Thiorhodovibrio                    -          LKAP-GUTHK2_C04_028_2017_1 -               13    1152       3    1142       1    1145    1456    +    5.8e-157  522.8  17.5  -
Deferribacteraceae_Flexistipes                   -          LKAP-GUTHK2_C04_028_2017_1 -               41    1123       3    1073       1    1101    1498    +    6.2e-157  522.4  17.7  -
Clostridiales_Murdochiella                       -          LKAP-GUTHK2_C04_028_2017_1 -               21    1110      47    1142      31    1145    1362    +    6.9e-157  522.3  15.4  -
Syntrophorhabdaceae_Syntrophorhabdus             -          LKAP-GUTHK2_C04_028_2017_1 -               12    1179       2    1141       1    1145    1482    +    8.1e-157  522.1  17.7  -
Cellvibrionaceae_Saccharophagus                  -          LKAP-GUTHK2_C04_028_2017_1 -                9    1133      16    1137      10    1145    1431    +    9.1e-157  521.9  16.4  -
Erysipelotrichaceae_Faecalibaculum               -          LKAP-GUTHK2_C04_028_2017_1 -               34    1172       4    1140       1    1145    1487    +    9.8e-157  522.0  17.5  -
Acidobacteria_Vicinamibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               32    1194       2    1142       1    1145    1515    +    1.1e-156  521.9  17.8  -
Jonesiaceae_Populibacterium                      -          LKAP-GUTHK2_C04_028_2017_1 -                4    1131      17    1140      14    1145    1411    +    1.2e-156  521.6  17.2  -
Oleiphilaceae_Oleiphilus                         -          LKAP-GUTHK2_C04_028_2017_1 -               26    1157       7    1138       1    1145    1437    +    1.2e-156  521.6  16.9  -
Rhodospirillaceae_Aliidongia                     -          LKAP-GUTHK2_C04_028_2017_1 -               23    1132      25    1142       6    1145    1447    +    1.2e-156  521.6  16.5  -
Brevibacteriaceae_Spelaeicoccus                  -          LKAP-GUTHK2_C04_028_2017_1 -               44    1138      64    1142      44    1145    1397    +    1.2e-156  521.5  16.0  -
Oceanospirillaceae_Bermanella                    -          LKAP-GUTHK2_C04_028_2017_1 -               97    1173      71    1135      49    1145    1533    +    1.2e-156  521.3  15.3  -
Microbacteriaceae_Homoserinimonas                -          LKAP-GUTHK2_C04_028_2017_1 -               22    1155       3    1142       1    1145    1469    +    1.3e-156  521.5  17.1  -
Pseudonocardiaceae_Labedaea                      -          LKAP-GUTHK2_C04_028_2017_1 -               19    1131       2    1132       1    1145    1424    +    1.7e-156  521.1  16.9  -
Oceanospirillaceae_Oceanobacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               69    1146      70    1135      50    1145    1452    +    1.8e-156  520.9  15.2  -
Desulfobacteraceae_Desulforegula                 -          LKAP-GUTHK2_C04_028_2017_1 -               30    1149       2    1106       1    1132    1524    +    2.1e-156  520.9  17.0  -
Hyphomicrobiaceae_Dichotomicrobium               -          LKAP-GUTHK2_C04_028_2017_1 -               66    1119      68    1141      45    1145    1469    +    2.2e-156  520.8  14.7  -
Halieaceae_Chromatocurvus                        -          LKAP-GUTHK2_C04_028_2017_1 -               31    1168       5    1138       1    1145    1523    +    2.2e-156  520.6  17.4  -
Promicromonosporaceae_Xylanibacterium            -          LKAP-GUTHK2_C04_028_2017_1 -               33    1087       2    1082       1    1107    1513    +    2.2e-156  520.8  17.2  -
Microbacteriaceae_Canibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -                5    1074       7    1089       3    1140    1486    +    2.3e-156  520.5  16.5  -
Sphingomonadaceae_Parasphingopyxis               -          LKAP-GUTHK2_C04_028_2017_1 -               60    1124      63    1142      39    1145    1447    +    2.9e-156  520.4  15.0  -
Clostridiales_Finegoldia                         -          LKAP-GUTHK2_C04_028_2017_1 -               58    1116      71    1133      50    1145    1409    +      3e-156  520.3  15.3  -
Sandaracinaceae_Sandaracinus                     -          LKAP-GUTHK2_C04_028_2017_1 -                5    1166       6    1142       2    1145    1506    +      3e-156  520.3  16.9  -
Ruminococcaceae_Fastidiosipila                   -          LKAP-GUTHK2_C04_028_2017_1 -               29    1042      59    1078      39    1115    1389    +    3.5e-156  519.9  15.3  -
Methylococcaceae_Methylomarinovum                -          LKAP-GUTHK2_C04_028_2017_1 -               17    1152       7    1133       1    1145    1466    +    3.6e-156  520.0  17.3  -
Halobacteroidaceae_Acetohalobium                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1186       2    1134       1    1145    1525    +    3.7e-156  519.8  17.3  -
Blastocatellaceae_Aridibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               32    1075       2    1064       1    1085    1484    +    4.2e-156  519.6  19.4  -
Lachnospiraceae_Shuttleworthia                   -          LKAP-GUTHK2_C04_028_2017_1 -               12    1146       2    1134       1    1145    1456    +    4.4e-156  519.6  18.0  -
Sphingomonadaceae_Sandaracinobacter              -          LKAP-GUTHK2_C04_028_2017_1 -               41    1092      72    1142      49    1145    1417    +    4.5e-156  519.6  14.6  -
Rhodobacteraceae_Acuticoccus                     -          LKAP-GUTHK2_C04_028_2017_1 -               57    1089      66    1122      46    1143    1397    +    5.3e-156  519.6  14.5  -
Nocardiopsaceae_Salinactinospora                 -          LKAP-GUTHK2_C04_028_2017_1 -               32    1166       2    1131       1    1145    1486    +    5.4e-156  519.6  17.5  -
Lachnospiraceae_Stomatobaculum                   -          LKAP-GUTHK2_C04_028_2017_1 -                6     989      72    1067      68    1093    1377    +    6.1e-156  519.4  14.8  -
Litoricolaceae_Litoribrevibacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               23    1155      13    1136       1    1145    1465    +    6.7e-156  519.0  16.9  -
Sphingomonadaceae_Pacificimonas                  -          LKAP-GUTHK2_C04_028_2017_1 -               75    1132      71    1142      46    1145    1450    +      7e-156  519.1  14.2  -
Eubacteriaceae_Aminicella                        -          LKAP-GUTHK2_C04_028_2017_1 -               21    1162       2    1141       1    1145    1465    +    7.3e-156  518.9  17.6  -
Clostridiales_Parvimonas                         -          LKAP-GUTHK2_C04_028_2017_1 -               12    1137       2    1133       1    1145    1481    +    7.4e-156  518.9  17.2  -
Halobacteroidaceae_Halanaerobaculum              -          LKAP-GUTHK2_C04_028_2017_1 -               21    1155       3    1132       1    1145    1498    +    8.3e-156  518.6  17.4  -
Lentisphaeraceae_Lentisphaera                    -          LKAP-GUTHK2_C04_028_2017_1 -               73    1113      67    1123      46    1143    1465    +    8.5e-156  519.0  15.3  -
Syntrophobacteraceae_Thermodesulforhabdus        -          LKAP-GUTHK2_C04_028_2017_1 -              113    1163      69    1083      44    1105    1559    +    9.9e-156  518.7  16.2  -
Chlamydiaceae_Chlamydophila                      -          LKAP-GUTHK2_C04_028_2017_1 -               86    1125      70    1080      50    1101    1550    +      1e-155  518.2  15.1  -
Rhodobiaceae_Tepidamorphus                       -          LKAP-GUTHK2_C04_028_2017_1 -               13    1034      13    1085       1    1106    1391    +      1e-155  518.6  15.0  -
Porphyromonadaceae_Proteiniphilum                -          LKAP-GUTHK2_C04_028_2017_1 -               88    1052      64    1031      44    1051    1523    +      1e-155  518.3  20.9  -
Thioalkalispiraceae_Endothiovibrio               -          LKAP-GUTHK2_C04_028_2017_1 -               90    1183      71    1142      46    1145    1530    +      1e-155  518.4  15.7  -
Longimicrobiaceae_Longimicrobium                 -          LKAP-GUTHK2_C04_028_2017_1 -               14    1113      70    1134      55    1144    1413    +    1.1e-155  518.4  16.2  -
Phyllobacteriaceae_Tianweitania                  -          LKAP-GUTHK2_C04_028_2017_1 -               73    1108      72    1126      51    1145    1447    +    1.3e-155  518.3  14.8  -
Beijerinckiaceae_Methyloferula                   -          LKAP-GUTHK2_C04_028_2017_1 -               74    1110      71    1126      48    1145    1408    +    1.4e-155  518.0  14.6  -
Desulfobacteraceae_Desulfosalsimonas             -          LKAP-GUTHK2_C04_028_2017_1 -               13    1120       4    1083       1    1105    1469    +    1.4e-155  518.0  17.2  -
Cellulomonadaceae_Sediminihabitans               -          LKAP-GUTHK2_C04_028_2017_1 -               12    1141       2    1142       1    1145    1475    +    1.5e-155  517.9  17.2  -
Porticoccaceae_Porticoccus                       -          LKAP-GUTHK2_C04_028_2017_1 -               24    1162       6    1138       1    1145    1497    +    1.5e-155  517.9  17.2  -
Spirochaetaceae_Borreliella                      -          LKAP-GUTHK2_C04_028_2017_1 -               72    1107      70    1087      50    1112    1484    +    1.5e-155  517.9  15.2  -
Thioalkalispiraceae_Thiohalophilus               -          LKAP-GUTHK2_C04_028_2017_1 -               30    1119      71    1142      51    1145    1297    +    1.5e-155  517.8  15.5  -
Erysipelotrichaceae_Solobacterium                -          LKAP-GUTHK2_C04_028_2017_1 -               35    1168       5    1142       1    1145    1487    +    1.7e-155  517.9  17.0  -
Rhodobacteraceae_Halodurantibacterium            -          LKAP-GUTHK2_C04_028_2017_1 -               42    1096      59    1133      36    1145    1387    +    1.7e-155  517.9  15.4  -
Pseudonocardiaceae_Actinocrispum                 -          LKAP-GUTHK2_C04_028_2017_1 -               14    1072       2    1084       1    1140    1480    +    1.9e-155  517.6  17.1  -
Phyllobacteriaceae_Corticibacterium              -          LKAP-GUTHK2_C04_028_2017_1 -               14    1080      11    1126       1    1145    1435    +    1.9e-155  517.7  15.4  -
Ignavibacteriaceae_Ignavibacterium               -          LKAP-GUTHK2_C04_028_2017_1 -               68    1090      73    1085      52    1105    1461    +      2e-155  517.5  15.0  -
Beijerinckiaceae_Methylovirgula                  -          LKAP-GUTHK2_C04_028_2017_1 -               73    1106      71    1125      49    1145    1402    +      2e-155  517.4  14.8  -
Streptosporangineae_Allonocardiopsis             -          LKAP-GUTHK2_C04_028_2017_1 -               31    1128      64    1140      43    1145    1476    +      2e-155  517.5  16.0  -
Bradyrhizobiaceae_Tardiphaga                     -          LKAP-GUTHK2_C04_028_2017_1 -               56    1108      71    1140      51    1145    1439    +    2.6e-155  517.2  14.6  -
Oceanospirillales_Salinispirillum                -          LKAP-GUTHK2_C04_028_2017_1 -               44    1128      72    1135      51    1145    1417    +    2.6e-155  516.9  15.5  -
Acidobacteria_Luteitalea                         -          LKAP-GUTHK2_C04_028_2017_1 -               33    1195       2    1142       1    1145    1506    +    2.7e-155  517.4  17.5  -
Rhizobiaceae_Methylobrevis                       -          LKAP-GUTHK2_C04_028_2017_1 -               10    1066      17    1126       7    1145    1367    +    3.1e-155  517.0  15.2  -
Thermoanaerobacteraceae_Caloribacterium          -          LKAP-GUTHK2_C04_028_2017_1 -               13    1058      29    1072      10    1096    1437    +    3.1e-155  516.8  16.5  -
Glycomycetaceae_Haloglycomyces                   -          LKAP-GUTHK2_C04_028_2017_1 -               30    1103      71    1134      51    1144    1421    +    3.5e-155  516.8  15.8  -
Pseudonocardiaceae_Thermobispora                 -          LKAP-GUTHK2_C04_028_2017_1 -               19    1076       2    1071       1    1099    1469    +    3.9e-155  516.7  17.1  -
Micromonosporaceae_Catelliglobosispora           -          LKAP-GUTHK2_C04_028_2017_1 -               32    1132       2    1121       1    1143    1510    +      4e-155  516.5  17.2  -
Clostridiaceae_Anaerosporobacter                 -          LKAP-GUTHK2_C04_028_2017_1 -               12    1130       2    1132       1    1145    1442    +    4.3e-155  516.5  17.0  -
Sneathiellaceae_Oceanibacterium                  -          LKAP-GUTHK2_C04_028_2017_1 -               43    1139      13    1141       1    1145    1397    +    4.7e-155  516.3  16.1  -
Sporomusaceae_Anaerosinus                        -          LKAP-GUTHK2_C04_028_2017_1 -               62    1167      71    1134      49    1145    1511    +    4.9e-155  516.0  15.3  -
Rhodobiaceae_Pyruvatibacter                      -          LKAP-GUTHK2_C04_028_2017_1 -               73    1133      66    1142      45    1145    1462    +    5.2e-155  516.1  14.9  -
Erysipelotrichaceae_Dubosiella                   -          LKAP-GUTHK2_C04_028_2017_1 -               56    1138      68    1131      22    1144    1460    +    5.5e-155  516.1  17.3  -
Intrasporangiaceae_Humibacillus                  -          LKAP-GUTHK2_C04_028_2017_1 -               37    1109      68    1133      47    1145    1480    +    5.6e-155  515.9  15.3  -
Oceanospirillaceae_Bacterioplanes                -          LKAP-GUTHK2_C04_028_2017_1 -               46    1129      70    1135      50    1145    1412    +    5.7e-155  516.0  15.2  -
Oceanospirillaceae_Corallomonas                  -          LKAP-GUTHK2_C04_028_2017_1 -               15    1145      17    1138       3    1145    1466    +    6.1e-155  515.8  16.4  -
Desulfarculaceae_Desulfocarbo                    -          LKAP-GUTHK2_C04_028_2017_1 -               32    1100      73    1105      52    1128    1417    +    6.5e-155  515.8  15.0  -
Pseudomonadaceae_Permianibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -                9    1135      12    1142       4    1145    1423    +    7.1e-155  515.7  16.7  -
Methylocystaceae_Chthonobacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               53    1091      66    1126      46    1145    1404    +      8e-155  515.6  14.7  -
Ectothiorhodospiraceae_Thiogranum                -          LKAP-GUTHK2_C04_028_2017_1 -               79    1172      71    1142      50    1145    1508    +    8.7e-155  515.5  15.4  -
Erysipelotrichaceae_Kandleria                    -          LKAP-GUTHK2_C04_028_2017_1 -               13    1078       3    1078       1    1102    1450    +    8.9e-155  515.4  16.6  -
Sphingomonadaceae_Hephaestia                     -          LKAP-GUTHK2_C04_028_2017_1 -               54    1110      71    1142      46    1145    1411    +    9.1e-155  515.5  14.4  -
Nocardioidaceae_Flindersiella                    -          LKAP-GUTHK2_C04_028_2017_1 -                8    1108      14    1132       7    1143    1401    +    9.1e-155  515.4  16.5  -
Methylobacteriaceae_Meganema                     -          LKAP-GUTHK2_C04_028_2017_1 -               53    1105      72    1142      51    1145    1383    +    9.3e-155  515.4  14.8  -
Micromonosporaceae_Actinorhabdospora             -          LKAP-GUTHK2_C04_028_2017_1 -               35    1050      64    1083      43    1107    1450    +      1e-154  515.4  15.2  -
Promicromonosporaceae_Xylanimonas                -          LKAP-GUTHK2_C04_028_2017_1 -               37    1093       6    1082       1    1107    1518    +      1e-154  515.1  16.6  -
Roseiarcaceae_Roseiarcus                         -          LKAP-GUTHK2_C04_028_2017_1 -               72    1124      72    1142      51    1145    1399    +    1.2e-154  514.9  14.7  -
Aurantimonadaceae_Jiella                         -          LKAP-GUTHK2_C04_028_2017_1 -               43    1105      13    1126       1    1145    1445    +    1.2e-154  515.0  15.5  -
Brachyspiraceae_Brachyspira                      -          LKAP-GUTHK2_C04_028_2017_1 -                7    1060       5    1084       1    1088    1441    +    1.3e-154  514.8  19.1  -
Microbacteriaceae_Pontimonas                     -          LKAP-GUTHK2_C04_028_2017_1 -               16    1145       3    1142       1    1145    1439    +    1.7e-154  514.6  17.0  -
Oceanospirillales_Alkalimarinus                  -          LKAP-GUTHK2_C04_028_2017_1 -               69    1158      70    1138      49    1145    1464    +    1.7e-154  514.3  15.4  -
Pseudonocardiaceae_Yuhushiella                   -          LKAP-GUTHK2_C04_028_2017_1 -               32    1155       2    1133       1    1145    1493    +    1.9e-154  514.3  17.9  -
Sphingomonadaceae_Rhizorhapis                    -          LKAP-GUTHK2_C04_028_2017_1 -               74    1130      71    1142      46    1145    1453    +    1.9e-154  514.3  14.4  -
Cyclobacteriaceae_Echinicola                     -          LKAP-GUTHK2_C04_028_2017_1 -               30    1036      71    1072      51    1092    1388    +      2e-154  514.3  16.9  -
Micrococcaceae_Rhizobium                         -          LKAP-GUTHK2_C04_028_2017_1 -               42    1075      72    1126      51    1145    1424    +    2.4e-154  514.1  14.7  -
Akkermansiaceae_Akkermansia                      -          LKAP-GUTHK2_C04_028_2017_1 -               72    1048      73    1065      52    1082    1441    +    2.5e-154  514.1  16.6  -
Ardenticatenia_Ardenticatena                     -          LKAP-GUTHK2_C04_028_2017_1 -               12    1139       2    1132       1    1144    1453    +    2.5e-154  514.0  17.2  -
Lysobacteraceae_Chiayiivirga                     -          LKAP-GUTHK2_C04_028_2017_1 -               42    1179      13    1142       1    1145    1522    +    2.5e-154  513.9  17.7  -
Granulosicoccaceae_Sulfuriflexus                 -          LKAP-GUTHK2_C04_028_2017_1 -               72    1164      71    1142      50    1145    1464    +    2.7e-154  513.7  15.6  -
Flammeovirgaceae_Marinoscillum                   -          LKAP-GUTHK2_C04_028_2017_1 -               33    1079      13    1072       1    1101    1484    +    2.8e-154  513.6  18.1  -
Piscirickettsiaceae_Cycloclasticus               -          LKAP-GUTHK2_C04_028_2017_1 -               88    1174      71    1138      50    1145    1494    +    3.2e-154  513.4  15.5  -
Ruminococcaceae_Acetanaerobacterium              -          LKAP-GUTHK2_C04_028_2017_1 -               31    1122       2    1085       1    1110    1533    +    3.2e-154  513.5  17.1  -
Desulfarculaceae_Desulfarculus                   -          LKAP-GUTHK2_C04_028_2017_1 -               42    1132      12    1081       1    1105    1522    +    3.3e-154  513.6  16.9  -
Polyangiaceae_Byssovorax                         -          LKAP-GUTHK2_C04_028_2017_1 -               26    1121       2    1082       1    1103    1529    +    3.3e-154  513.6  17.7  -
Dermatophilaceae_Kineosphaera                    -          LKAP-GUTHK2_C04_028_2017_1 -               12    1127       3    1133       1    1145    1461    +    3.5e-154  513.3  17.1  -
Thioalkalispiraceae_Thioalkalispira              -          LKAP-GUTHK2_C04_028_2017_1 -               13    1146      14    1142       2    1145    1433    +    4.7e-154  512.9  16.7  -
Lysobacteraceae_Chujaibacter                     -          LKAP-GUTHK2_C04_028_2017_1 -               74    1170      71    1142      49    1145    1483    +    4.8e-154  512.8  15.7  -
Rikenellaceae_Alistipes                          -          LKAP-GUTHK2_C04_028_2017_1 -               30    1075      14    1064       1    1085    1456    +      5e-154  512.9  18.4  -
Chromatiaceae_Thiococcus                         -          LKAP-GUTHK2_C04_028_2017_1 -               21    1158      11    1142       1    1145    1470    +    5.6e-154  512.8  17.4  -
Chloroflexaceae_Chloroflexus                     -          LKAP-GUTHK2_C04_028_2017_1 -               32    1048       2    1065       1    1085    1473    +    6.2e-154  512.9  17.9  -
Kangiellaceae_Aliikangiella                      -          LKAP-GUTHK2_C04_028_2017_1 -               40    1129      71    1138      36    1145    1392    +    6.6e-154  512.4  16.0  -
Intrasporangiaceae_Fodinibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               46    1051      70    1079      49    1102    1444    +    7.2e-154  512.3  15.2  -
Flavobacteriaceae_Aquimarina                     -          LKAP-GUTHK2_C04_028_2017_1 -               67    1154      70    1143      50    1145    1453    +    8.2e-154  511.9  15.1  -
Gammaproteobacteria_Thiohalobacter               -          LKAP-GUTHK2_C04_028_2017_1 -               76    1132      70    1142      49    1145    1455    +    8.2e-154  512.2  14.6  -
Lachnospiraceae_Acetitomaculum                   -          LKAP-GUTHK2_C04_028_2017_1 -               45    1110       7    1080       1    1106    1478    +    8.4e-154  512.3  17.2  -
Rhodospirillaceae_Constrictibacter               -          LKAP-GUTHK2_C04_028_2017_1 -               37    1118      44    1142      23    1145    1456    +    8.4e-154  512.4  15.8  -
Lysobacteraceae_Mizugakiibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               15    1162       5    1142       1    1145    1463    +    8.4e-154  512.1  17.7  -
Cryomorphaceae_Phaeocystidibacter                -          LKAP-GUTHK2_C04_028_2017_1 -               44    1097      14    1078       2    1098    1480    +      1e-153  512.0  17.6  -
Halomonadaceae_Halovibrio                        -          LKAP-GUTHK2_C04_028_2017_1 -                9    1147       4    1142       1    1145    1439    +      1e-153  511.9  17.7  -
Desulfomicrobiaceae_Desulfoplanes                -          LKAP-GUTHK2_C04_028_2017_1 -               12    1099       2    1074       1    1101    1437    +      1e-153  511.9  17.8  -
Methylobacteriaceae_Psychroglaciecola            -          LKAP-GUTHK2_C04_028_2017_1 -               19    1057      61    1125      44    1145    1353    +    1.2e-153  511.7  15.3  -
Thermoanaerobacterales_Mahella                   -          LKAP-GUTHK2_C04_028_2017_1 -               95    1104      70    1075      48    1099    1531    +    1.2e-153  511.8  15.0  -
Pseudonocardiaceae_Herbihabitans                 -          LKAP-GUTHK2_C04_028_2017_1 -               26    1155       3    1141       1    1145    1496    +    1.4e-153  511.3  17.2  -
Cellvibrionaceae_Teredinibacter                  -          LKAP-GUTHK2_C04_028_2017_1 -               17    1149       7    1138       1    1145    1469    +    1.5e-153  511.1  17.1  -
Rhodospirillaceae_Haematospirillum               -          LKAP-GUTHK2_C04_028_2017_1 -               23    1109      13    1142       1    1145    1408    +    1.5e-153  511.3  15.7  -
Propionibacteriaceae_Raineyella                  -          LKAP-GUTHK2_C04_028_2017_1 -               30    1097      68    1134      27    1145    1376    +    1.8e-153  511.1  15.3  -
Flavobacteriaceae_Nonlabens                      -          LKAP-GUTHK2_C04_028_2017_1 -               70    1063      71    1060      51    1084    1448    +    1.9e-153  510.8  17.5  -
Deferribacteraceae_Calditerrivibrio              -          LKAP-GUTHK2_C04_028_2017_1 -               75    1106      75    1077      53    1114    1487    +      2e-153  511.0  15.7  -
Piscirickettsiaceae_Sulfurivirga                 -          LKAP-GUTHK2_C04_028_2017_1 -               92    1121      70    1084      50    1106    1457    +    2.1e-153  510.9  15.0  -
Hyphomonadaceae_Litorimonas                      -          LKAP-GUTHK2_C04_028_2017_1 -               40    1093      73    1142      52    1145    1357    +    2.6e-153  510.6  14.9  -
Verrucomicrobiaceae_Prosthecobacter              -          LKAP-GUTHK2_C04_028_2017_1 -               73    1095      71    1077      39    1090    1469    +    2.9e-153  510.5  15.8  -
Desulfobacteraceae_Desulfocella                  -          LKAP-GUTHK2_C04_028_2017_1 -               32    1184       2    1134       1    1145    1547    +      3e-153  510.3  17.4  -
Dermatophilaceae_Tonsilliphilus                  -          LKAP-GUTHK2_C04_028_2017_1 -               30    1165       2    1140       1    1145    1534    +    3.1e-153  510.1  17.4  -
Micromonosporaceae_Rhizocola                     -          LKAP-GUTHK2_C04_028_2017_1 -               31    1090       2    1084       1    1140    1451    +    3.2e-153  510.3  17.2  -
Ectothiorhodospiraceae_Thiorhodospira            -          LKAP-GUTHK2_C04_028_2017_1 -               78    1168      70    1142      49    1145    1365    +    3.2e-153  510.2  15.8  -
Rhodobacteraceae_Oceanicella                     -          LKAP-GUTHK2_C04_028_2017_1 -               41    1127      13    1142       1    1145    1431    +    3.3e-153  510.4  15.7  -
Hyphomicrobiaceae_Cucumibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               43    1092      68    1135      46    1144    1358    +    3.4e-153  510.2  15.1  -
Iamiaceae_Iamia                                  -          LKAP-GUTHK2_C04_028_2017_1 -                7    1140       2    1142       1    1145    1474    +    3.6e-153  510.2  17.5  -
Prevotellaceae_Prevotella                        -          LKAP-GUTHK2_C04_028_2017_1 -               97    1055      72    1031      51    1051    1482    +    3.7e-153  509.7  20.5  -
Cyclobacteriaceae_Cyclobacterium                 -          LKAP-GUTHK2_C04_028_2017_1 -               22     946      12     958       1     978    1465    +    3.7e-153  510.0  23.2  -
Erythrobacteraceae_Qipengyuania                  -          LKAP-GUTHK2_C04_028_2017_1 -               71    1130      71    1142      46    1145    1452    +    4.2e-153  509.7  14.4  -
Halobacteroidaceae_Halonatronum                  -          LKAP-GUTHK2_C04_028_2017_1 -               48    1142      70    1142      45    1145    1414    +    4.3e-153  509.6  15.2  -
Rhodobiaceae_Lutibaculum                         -          LKAP-GUTHK2_C04_028_2017_1 -               40    1104      13    1121       1    1143    1455    +    4.5e-153  509.9  15.6  -
Propionibacteriaceae_Auraticoccus                -          LKAP-GUTHK2_C04_028_2017_1 -               33    1153       2    1135       1    1144    1449    +    4.6e-153  509.8  16.7  -
Hyphomonadaceae_Robiginitomaculum                -          LKAP-GUTHK2_C04_028_2017_1 -               28    1125      12    1142       1    1145    1415    +    5.2e-153  509.5  16.0  -
Desulfovibrionaceae_Bilophila                    -          LKAP-GUTHK2_C04_028_2017_1 -               28    1114       2    1079       1    1102    1500    +    5.2e-153  509.5  17.7  -
Clostridiales_Caproiciproducens                  -          LKAP-GUTHK2_C04_028_2017_1 -               71    1086      70    1085      48    1110    1445    +    5.3e-153  509.4  14.3  -
Ruminococcaceae_Subdoligranulum                  -          LKAP-GUTHK2_C04_028_2017_1 -               28    1110      44    1132      24    1145    1428    +    5.9e-153  509.3  16.0  -
Acidimicrobiaceae_Acidimicrobium                 -          LKAP-GUTHK2_C04_028_2017_1 -               21    1132      23    1131       9    1144    1465    +    6.4e-153  509.4  16.9  -
Flammeovirgaceae_Roseivirga                      -          LKAP-GUTHK2_C04_028_2017_1 -               14    1053      10    1066       1    1086    1415    +    6.5e-153  509.4  19.0  -
Methylocystaceae_Oharaeibacter                   -          LKAP-GUTHK2_C04_028_2017_1 -               57    1087      72    1124      51    1144    1408    +    6.5e-153  509.4  14.9  -
Chromatiaceae_Thioflavicoccus                    -          LKAP-GUTHK2_C04_028_2017_1 -               23    1158      13    1142       1    1145    1469    +    6.6e-153  509.3  17.4  -
Sphingobacteriaceae_Solitalea                    -          LKAP-GUTHK2_C04_028_2017_1 -               64    1062      71    1064      36    1078    1475    +    6.8e-153  509.3  18.2  -
Pseudonocardiaceae_Goodfellowiella               -          LKAP-GUTHK2_C04_028_2017_1 -               36    1159       2    1141       1    1145    1497    +      7e-153  509.2  16.9  -
Kangiellaceae_Pleionea                           -          LKAP-GUTHK2_C04_028_2017_1 -               83    1176      70    1138      49    1145    1485    +    7.5e-153  508.8  15.6  -
Cellvibrionaceae_Maricurvus                      -          LKAP-GUTHK2_C04_028_2017_1 -               36    1177       7    1138       1    1145    1500    +      8e-153  508.7  17.2  -
Flavobacteriaceae_Galbibacter                    -          LKAP-GUTHK2_C04_028_2017_1 -               87    1081      72    1064      52    1099    1484    +    8.8e-153  508.6  16.1  -
Actinomycetales_Halopolyspora                    -          LKAP-GUTHK2_C04_028_2017_1 -               32    1147       2    1135       1    1145    1511    +    8.9e-153  508.8  17.9  -
Cellvibrionaceae_Marinagarivorans                -          LKAP-GUTHK2_C04_028_2017_1 -               47    1179      10    1138       1    1145    1534    +      9e-153  508.6  16.5  -
Polyangiaceae_Minicystis                         -          LKAP-GUTHK2_C04_028_2017_1 -               33    1121       3    1077       1    1101    1550    +    9.7e-153  508.7  17.4  -
Haliscomenobacteraceae_Phaeodactylibacter        -          LKAP-GUTHK2_C04_028_2017_1 -               45    1086      14    1065       2    1093    1486    +    1.1e-152  508.6  17.7  -
Rhizobiaceae_Ciceribacter                        -          LKAP-GUTHK2_C04_028_2017_1 -               38    1073      72    1126      51    1145    1392    +    1.2e-152  508.6  15.0  -
Gammaproteobacteria_Methylohalomonas             -          LKAP-GUTHK2_C04_028_2017_1 -               36    1130      71    1142      51    1145    1325    +    1.3e-152  508.4  15.7  -
