# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_A05_047_2018_2 -               28     999      20     987      12     987    1491    +           0 1233.0  18.3  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_A05_047_2018_2 -               20     985      20     987      11     987    1446    +           0 1099.7  18.5  -
Flavobacteriaceae_Actibacter                     -          LKAP-TSAKG2_A05_047_2018_2 -               22     965      16     955      10     975    1449    +    7.1e-180  598.2  17.5  -
Spirochaetaceae_Alkalispirochaeta                -          LKAP-TSAKG2_A05_047_2018_2 -               13     957      14     954       6     974    1462    +    7.6e-180  598.3  18.5  -
Hyphomicrobiaceae_Dichotomicrobium               -          LKAP-TSAKG2_A05_047_2018_2 -               69     929      62     958      40     978    1469    +    7.7e-180  598.2  18.4  -
Erysipelotrichaceae_Breznakia                    -          LKAP-TSAKG2_A05_047_2018_2 -               34    1000      21     956      10     977    1508    +    8.2e-180  598.0  18.8  -
Pasteurellaceae_Testudinibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               96    1072      20     986       9     987    1412    +      9e-180  597.8  18.6  -
Phyllobacteriaceae_Pseudohoeflea                 -          LKAP-TSAKG2_A05_047_2018_2 -               48     935      20     959       9     979    1449    +    9.5e-180  597.8  18.0  -
Acetobacteraceae_Ameyamaea                       -          LKAP-TSAKG2_A05_047_2018_2 -               29     928      21     970      11     984    1414    +    9.9e-180  597.9  18.9  -
Flavobacteriaceae_Psychroserpens                 -          LKAP-TSAKG2_A05_047_2018_2 -               32     964      20     955      13     967    1466    +    1.1e-179  597.7  18.3  -
Ruminococcaceae_Anaerofilum                      -          LKAP-TSAKG2_A05_047_2018_2 -               56     995      22     956      16     975    1468    +    1.1e-179  597.4  17.8  -
Caldilineaceae_Caldilinea                        -          LKAP-TSAKG2_A05_047_2018_2 -               29     943      21     955      15     975    1427    +    1.2e-179  597.5  19.4  -
Chrysiogenaceae_Desulfurispirillum               -          LKAP-TSAKG2_A05_047_2018_2 -               89     996      66     969      44     984    1530    +    1.2e-179  597.5  18.0  -
Micromonosporaceae_Hamadaea                      -          LKAP-TSAKG2_A05_047_2018_2 -               55     996      20     978      13     986    1521    +    1.2e-179  597.5  19.2  -
Chitinophagaceae_Pseudoflavitalea                -          LKAP-TSAKG2_A05_047_2018_2 -               26     956      20     954      14     969    1409    +    1.3e-179  597.7  18.0  -
Cytophagaceae_Emticicia                          -          LKAP-TSAKG2_A05_047_2018_2 -               33     942      21     955      14     973    1433    +    1.4e-179  597.3  19.0  -
Flavobacteriaceae_Lutimonas                      -          LKAP-TSAKG2_A05_047_2018_2 -               28     965      20     955      13     970    1449    +    1.7e-179  597.0  17.7  -
Flavobacteriaceae_Galbibacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               49     977      21     954      14     974    1484    +    1.8e-179  596.8  18.6  -
Actinopolysporaceae_Actinopolyspora              -          LKAP-TSAKG2_A05_047_2018_2 -               25     983      20     975      10     986    1471    +    1.9e-179  596.9  18.9  -
Burkholderiales_Xylophilus                       -          LKAP-TSAKG2_A05_047_2018_2 -               37     993      19     976       8     986    1550    +    1.9e-179  596.6  19.0  -
Chlorobiaceae_Chlorobium                         -          LKAP-TSAKG2_A05_047_2018_2 -               87     970      67     955      47     975    1465    +    3.1e-179  596.2  17.8  -
Propionibacteriaceae_Acidipropionibacterium      -          LKAP-TSAKG2_A05_047_2018_2 -               46     975      20     954       9     970    1455    +    3.4e-179  596.2  18.9  -
Pasteurellaceae_Necropsobacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               15     954      46     986      31     987    1272    +      4e-179  595.8  19.0  -
Flavobacteriaceae_Robiginitalea                  -          LKAP-TSAKG2_A05_047_2018_2 -               52     987      21     954      14     967    1525    +    4.6e-179  595.7  18.8  -
Porphyromonadaceae_Coprobacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               60     992      21     950      14     958    1540    +      5e-179  595.5  19.0  -
Jonesiaceae_Jonesia                              -          LKAP-TSAKG2_A05_047_2018_2 -               50    1021      20     982      13     987    1541    +    5.6e-179  595.5  18.9  -
Comamonadaceae_Alicycliphilus                    -          LKAP-TSAKG2_A05_047_2018_2 -               37    1001      19     984       8     986    1502    +    5.7e-179  595.0  18.9  -
Acidobacteriaceae_Acidipila                      -          LKAP-TSAKG2_A05_047_2018_2 -               49     945      21     953      15     973    1461    +    6.8e-179  595.1  18.7  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-TSAKG2_A05_047_2018_2 -               36     969      21     961      15     981    1498    +    7.1e-179  595.3  18.7  -
Methylocystaceae_Chthonobacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               59     919      63     959      41     979    1404    +    7.1e-179  594.9  18.5  -
Rhodobiaceae_Methyloceanibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               49     949      20     962       9     982    1485    +    7.3e-179  594.9  18.4  -
Cytophagaceae_Litoribacter                       -          LKAP-TSAKG2_A05_047_2018_2 -               19     952      20     954       9     975    1452    +    7.7e-179  595.1  18.5  -
Glycomycetaceae_Glycomyces                       -          LKAP-TSAKG2_A05_047_2018_2 -               28     956      20     954      11     975    1486    +    8.2e-179  594.9  19.1  -
Halobacteroidaceae_Halanaerobacter               -          LKAP-TSAKG2_A05_047_2018_2 -               88     977      64     962      42     978    1437    +    8.2e-179  594.7  18.0  -
Chitinophagaceae_Flavisolibacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               35     971      20     955      14     968    1465    +    9.1e-179  594.7  17.5  -
Flavobacteriaceae_Aureisphaera                   -          LKAP-TSAKG2_A05_047_2018_2 -               28     959      20     954      14     971    1444    +    9.3e-179  594.7  18.6  -
Rhodospirillaceae_Marispirillum                  -          LKAP-TSAKG2_A05_047_2018_2 -               48     933      21     958      10     979    1450    +      1e-178  594.4  18.4  -
Propionibacteriaceae_Naumannella                 -          LKAP-TSAKG2_A05_047_2018_2 -               48     965      20     954      13     970    1511    +    1.1e-178  594.3  18.2  -
Thermaceae_Thermus                               -          LKAP-TSAKG2_A05_047_2018_2 -               33     959      21     961      17     981    1482    +    1.1e-178  594.7  19.2  -
Propionibacteriaceae_Friedmanniella              -          LKAP-TSAKG2_A05_047_2018_2 -               28     968      20     975      11     983    1457    +    1.2e-178  594.5  19.1  -
Streptosporangineae_Sinosporangium               -          LKAP-TSAKG2_A05_047_2018_2 -               24     934      20     954      10     975    1457    +    1.3e-178  594.1  19.0  -
Flavobacteriaceae_Gillisia                       -          LKAP-TSAKG2_A05_047_2018_2 -               27     957      20     955      10     972    1435    +    1.3e-178  593.9  18.4  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-TSAKG2_A05_047_2018_2 -               45     984      20     954      14     972    1541    +    1.4e-178  594.2  19.2  -
Actinomycetaceae_Flaviflexus                     -          LKAP-TSAKG2_A05_047_2018_2 -                2     961      23     981      22     987    1400    +    1.4e-178  594.1  18.7  -
Cyclobacteriaceae_Lunatimonas                    -          LKAP-TSAKG2_A05_047_2018_2 -               48    1004      20     978       9     984    1511    +    1.4e-178  594.0  19.3  -
Rhizobiaceae_Methylobrevis                       -          LKAP-TSAKG2_A05_047_2018_2 -               33     917      61     979      40     987    1367    +    1.5e-178  593.9  18.5  -
Rhodospirillaceae_Limibacillus                   -          LKAP-TSAKG2_A05_047_2018_2 -                2     899      22     959      21     979    1402    +    1.6e-178  593.8  18.5  -
Hyphomonadaceae_Hyphobacterium                   -          LKAP-TSAKG2_A05_047_2018_2 -               72     929      62     955      40     975    1423    +    1.7e-178  593.8  18.4  -
Flavobacteriaceae_Zunongwangia                   -          LKAP-TSAKG2_A05_047_2018_2 -               48     982      20     953      13     968    1490    +    1.8e-178  593.4  18.3  -
Flavobacteriaceae_Siansivirga                    -          LKAP-TSAKG2_A05_047_2018_2 -               23     949      20     955      11     968    1449    +    2.1e-178  593.3  18.8  -
Leuconostocaceae_Fructobacillus                  -          LKAP-TSAKG2_A05_047_2018_2 -               29     980      21     958      15     978    1485    +    2.2e-178  593.5  18.1  -
Comamonadaceae_Macromonas                        -          LKAP-TSAKG2_A05_047_2018_2 -               49    1016      19     985       8     987    1461    +    2.4e-178  593.1  18.7  -
Microbacteriaceae_Agreia                         -          LKAP-TSAKG2_A05_047_2018_2 -               48     966      20     954      13     968    1513    +    2.7e-178  592.9  18.7  -
Clostridiaceae_Terrisporobacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               24     927      20     957      12     977    1459    +      3e-178  592.8  18.1  -
Atopobacteriaceae_Olsenella                      -          LKAP-TSAKG2_A05_047_2018_2 -               29     951      21     962      15     982    1449    +    3.8e-178  592.9  19.2  -
Flavobacteriaceae_Olleya                         -          LKAP-TSAKG2_A05_047_2018_2 -               28     958      20     955      13     970    1443    +      4e-178  592.6  18.4  -
Opitutaceae_Cephaloticoccus                      -          LKAP-TSAKG2_A05_047_2018_2 -               49    1007      21     955      14     974    1552    +    4.3e-178  592.3  18.4  -
Rhodothalassiaceae_Rhodothalassium               -          LKAP-TSAKG2_A05_047_2018_2 -               23     915      20     964      10     982    1318    +    4.6e-178  592.3  18.5  -
Nannocystaceae_Nannocystis                       -          LKAP-TSAKG2_A05_047_2018_2 -               46    1005      21     985      14     987    1518    +    5.4e-178  592.0  19.0  -
Comamonadaceae_Extensimonas                      -          LKAP-TSAKG2_A05_047_2018_2 -               27     994      19     984       8     986    1454    +    5.6e-178  591.8  19.1  -
Flammeovirgaceae_Flammeovirga                    -          LKAP-TSAKG2_A05_047_2018_2 -               29     963      21     955      15     969    1456    +    5.9e-178  591.9  18.0  -
Acetobacteraceae_Bombella                        -          LKAP-TSAKG2_A05_047_2018_2 -               59     921      60     955      39     975    1450    +    7.6e-178  591.6  19.2  -
Microbacteriaceae_Rhodoglobus                    -          LKAP-TSAKG2_A05_047_2018_2 -               57     991      20     954      10     966    1515    +    7.8e-178  591.6  18.0  -
Prolixibacteraceae_Prolixibacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               28     958      20     955      13     973    1444    +    9.4e-178  591.0  18.6  -
Flavobacteriaceae_Zobellia                       -          LKAP-TSAKG2_A05_047_2018_2 -               28     964      20     955      11     974    1448    +      1e-177  591.0  17.7  -
Clostridiales_Acetoanaerobium                    -          LKAP-TSAKG2_A05_047_2018_2 -                3     907      27     955      25     969    1343    +    1.2e-177  590.7  18.1  -
Leuconostocaceae_Leuconostoc                     -          LKAP-TSAKG2_A05_047_2018_2 -               21     972      21     958      14     978    1477    +    1.4e-177  590.9  18.8  -
Fusobacteriaceae_Fusobacterium                   -          LKAP-TSAKG2_A05_047_2018_2 -               72     979      63     985      41     987    1443    +    1.5e-177  590.5  19.0  -
Micromonosporaceae_Virgisporangium               -          LKAP-TSAKG2_A05_047_2018_2 -               28     967      20     977      13     985    1469    +    1.7e-177  590.5  19.3  -
Clostridiaceae_Clostridioides                    -          LKAP-TSAKG2_A05_047_2018_2 -               46     950      21     959      15     971    1493    +    1.8e-177  590.1  17.5  -
Nostocales_Halotia                               -          LKAP-TSAKG2_A05_047_2018_2 -               29     948      21     986      14     987    1458    +      2e-177  590.2  18.5  -
Kosmotogaceae_Kosmotoga                          -          LKAP-TSAKG2_A05_047_2018_2 -               30     961      21     957      14     978    1458    +    2.4e-177  590.3  18.7  -
Halobacteroidaceae_Natroniella                   -          LKAP-TSAKG2_A05_047_2018_2 -               22     959      20     955      13     971    1467    +    2.9e-177  589.6  18.3  -
Bacteroidales_Saccharicrinis                     -          LKAP-TSAKG2_A05_047_2018_2 -               49     981      21     956      14     976    1483    +    3.1e-177  589.3  18.0  -
Comamonadaceae_Melaminivora                      -          LKAP-TSAKG2_A05_047_2018_2 -               17     985      15     985       8     987    1436    +    3.3e-177  589.3  18.4  -
Balneolaceae_Aliifodinibius                      -          LKAP-TSAKG2_A05_047_2018_2 -               52     943      62     951      37     971    1446    +    3.5e-177  589.5  18.4  -
Flavobacteriaceae_Wenyingzhuangia                -          LKAP-TSAKG2_A05_047_2018_2 -               28     960      20     955      11     975    1444    +    4.4e-177  588.9  18.0  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-TSAKG2_A05_047_2018_2 -               28     946      20     955      14     971    1473    +      5e-177  588.7  18.2  -
Flammeovirgaceae_Fabibacter                      -          LKAP-TSAKG2_A05_047_2018_2 -               29     959      21     957      14     979    1420    +    5.3e-177  588.9  18.2  -
Selenomonadaceae_Mitsuokella                     -          LKAP-TSAKG2_A05_047_2018_2 -               42    1001      20     955      13     964    1543    +    7.9e-177  588.0  18.7  -
Clostridiaceae_Paraclostridium                   -          LKAP-TSAKG2_A05_047_2018_2 -               48     948      20     956      14     968    1490    +    8.5e-177  588.2  18.0  -
Flavobacteriaceae_Gramella                       -          LKAP-TSAKG2_A05_047_2018_2 -               28     966      20     953      10     970    1452    +    9.7e-177  587.6  18.4  -
Rhodobiaceae_Tepidicaulis                        -          LKAP-TSAKG2_A05_047_2018_2 -                9     917      14     964       9     981    1396    +    9.7e-177  587.9  18.0  -
Flavobacteriaceae_Mesoflavibacter                -          LKAP-TSAKG2_A05_047_2018_2 -               28     962      20     955      11     967    1443    +    1.4e-176  587.5  18.5  -
Rhodospirillaceae_Telmatospirillum               -          LKAP-TSAKG2_A05_047_2018_2 -               76     930      64     954      43     974    1344    +    1.4e-176  587.1  18.2  -
Sneathiellaceae_Oceanibacterium                  -          LKAP-TSAKG2_A05_047_2018_2 -               48     940      20     954       9     975    1397    +    1.5e-176  587.2  18.4  -
Gemmatimonadaceae_Gemmatimonas                   -          LKAP-TSAKG2_A05_047_2018_2 -               80     969      65     954      44     966    1525    +    1.7e-176  587.1  18.0  -
Rhodobiaceae_Pyruvatibacter                      -          LKAP-TSAKG2_A05_047_2018_2 -               79     938      63     958      42     978    1462    +    1.8e-176  586.9  18.5  -
Rhodobacteraceae_Jhaorihella                     -          LKAP-TSAKG2_A05_047_2018_2 -               36     938      20     972       9     985    1400    +    1.9e-176  587.1  17.9  -
Flavobacteriaceae_Apibacter                      -          LKAP-TSAKG2_A05_047_2018_2 -               57     984      21     953      14     962    1528    +    1.9e-176  586.6  18.1  -
Acetobacteraceae_Granulibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               51     941      20     955      10     976    1491    +      2e-176  587.0  19.0  -
Flavobacteriaceae_Sinomicrobium                  -          LKAP-TSAKG2_A05_047_2018_2 -               48     978      20     954       9     968    1485    +    2.1e-176  586.9  18.3  -
Acetobacteraceae_Kozakia                         -          LKAP-TSAKG2_A05_047_2018_2 -               56     914      64     955      41     975    1415    +    2.3e-176  586.8  19.0  -
Deltaproteobacteria_Dissulfurirhabdus            -          LKAP-TSAKG2_A05_047_2018_2 -               44    1033      20     985      10     987    1521    +    2.5e-176  586.6  18.5  -
Sphingomonadaceae_Pacificimonas                  -          LKAP-TSAKG2_A05_047_2018_2 -               50     942      21     964      11     982    1450    +      3e-176  586.3  18.2  -
Rhodospirillaceae_Pelagibius                     -          LKAP-TSAKG2_A05_047_2018_2 -               28     924      20     955       9     976    1422    +    3.5e-176  586.2  18.2  -
Methylocystaceae_Oharaeibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               57     918      63     959      41     980    1408    +    3.8e-176  586.0  18.3  -
Thermoanaerobacterales_Caldicellulosiruptor      -          LKAP-TSAKG2_A05_047_2018_2 -               45    1022      20     986      12     987    1517    +    3.8e-176  585.9  18.5  -
Fervidobacteriaceae_Thermosipho                  -          LKAP-TSAKG2_A05_047_2018_2 -               36     996      20     956      13     975    1514    +    4.3e-176  585.8  19.2  -
Acetobacteraceae_Acidomonas                      -          LKAP-TSAKG2_A05_047_2018_2 -               74     933      63     955      42     975    1481    +    5.5e-176  585.6  19.0  -
Acidaminococcaceae_Phascolarctobacterium         -          LKAP-TSAKG2_A05_047_2018_2 -              168    1084      64     956      42     977    1610    +    5.9e-176  585.1  18.3  -
Flavobacteriaceae_Gelidibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               48     978      20     957      12     970    1478    +    6.5e-176  585.0  18.3  -
Phyllobacteriaceae_Roseitalea                    -          LKAP-TSAKG2_A05_047_2018_2 -               58     923      62     964      40     982    1419    +    7.6e-176  584.9  18.4  -
Selenomonadaceae_Pectinatus                      -          LKAP-TSAKG2_A05_047_2018_2 -               48     995      20     955      12     975    1511    +      1e-175  584.4  18.2  -
Flavobacteriaceae_Euzebyella                     -          LKAP-TSAKG2_A05_047_2018_2 -               48     986      20     955       9     976    1489    +    1.1e-175  584.3  18.2  -
Haliscomenobacteraceae_Phaeodactylibacter        -          LKAP-TSAKG2_A05_047_2018_2 -               49     981      20     955      14     975    1486    +    1.2e-175  584.5  17.7  -
Bacillaceae_Marinococcus                         -          LKAP-TSAKG2_A05_047_2018_2 -               71     987      61     955      41     975    1503    +    1.4e-175  584.2  18.5  -
Sutterellaceae_Turicimonas                       -          LKAP-TSAKG2_A05_047_2018_2 -               47     991      19     954       8     975    1528    +    1.8e-175  583.7  18.6  -
Micromonosporaceae_Catellatospora                -          LKAP-TSAKG2_A05_047_2018_2 -               48     989      20     978      13     986    1509    +    1.9e-175  583.6  19.1  -
Rhodospirillaceae_Magnetospira                   -          LKAP-TSAKG2_A05_047_2018_2 -               28     922      20     956       9     977    1417    +    2.2e-175  583.3  18.2  -
Synergistaceae_Cloacibacillus                    -          LKAP-TSAKG2_A05_047_2018_2 -               29     937      21     960      15     980    1447    +    2.5e-175  583.4  19.8  -
Crocinitomicaceae_Brumimicrobium                 -          LKAP-TSAKG2_A05_047_2018_2 -               37     967      20     953       8     965    1484    +    3.4e-175  582.8  18.1  -
Rubricoccaceae_Rubrivirga                        -          LKAP-TSAKG2_A05_047_2018_2 -               40     973      20     953      11     971    1465    +    3.5e-175  582.8  18.9  -
Hyphomicrobiaceae_Cucumibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               46     911      62     964      40     982    1358    +    3.7e-175  582.6  18.4  -
Phormidiaceae_Cephalothrix                       -          LKAP-TSAKG2_A05_047_2018_2 -               49     970      21     987      14     987    1481    +    4.1e-175  582.6  19.0  -
Crocinitomicaceae_Lishizhenia                    -          LKAP-TSAKG2_A05_047_2018_2 -               53     990      20     953      11     968    1513    +    4.9e-175  582.0  17.7  -
Rhodobacteraceae_Paenirhodobacter                -          LKAP-TSAKG2_A05_047_2018_2 -               48     939      20     964       9     981    1428    +    5.3e-175  582.1  18.5  -
Porphyromonadaceae_Paludibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               37     969      21     953      14     964    1471    +    5.4e-175  582.3  18.5  -
Prolixibacteraceae_Sunxiuqinia                   -          LKAP-TSAKG2_A05_047_2018_2 -               28     959      20     953      14     971    1445    +    5.5e-175  582.1  18.4  -
Fusobacteriaceae_Cetobacterium                   -          LKAP-TSAKG2_A05_047_2018_2 -               50     990      21     985      15     986    1505    +    5.5e-175  581.9  19.4  -
Rhizobiaceae_Ciceribacter                        -          LKAP-TSAKG2_A05_047_2018_2 -               14     901      21     963      12     981    1392    +    5.6e-175  582.2  18.8  -
Desulfohalobiaceae_Desulfovermiculus             -          LKAP-TSAKG2_A05_047_2018_2 -               18     999      20     985      10     987    1424    +    6.4e-175  581.9  18.3  -
Methylocystaceae_Hartmannibacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               48     933      20     957       9     981    1426    +    6.5e-175  581.9  18.0  -
Porphyromonadaceae_Parabacteroides               -          LKAP-TSAKG2_A05_047_2018_2 -               48     982      20     953      13     972    1489    +    7.3e-175  581.9  18.4  -
Bacillaceae_Thermolongibacillus                  -          LKAP-TSAKG2_A05_047_2018_2 -                3     952      27     955      25     975    1432    +    7.6e-175  581.5  18.7  -
Rhodobacteraceae_Oceanicella                     -          LKAP-TSAKG2_A05_047_2018_2 -               46     932      20     958       9     979    1431    +    7.7e-175  581.8  18.2  -
Acetobacteraceae_Saccharibacter                  -          LKAP-TSAKG2_A05_047_2018_2 -               44     940      22     967      12     984    1436    +    7.9e-175  581.7  18.2  -
Rhodospirillaceae_Magnetovibrio                  -          LKAP-TSAKG2_A05_047_2018_2 -               42     933      21     957      11     977    1361    +      1e-174  581.1  18.4  -
Rhodospirillaceae_Aliidongia                     -          LKAP-TSAKG2_A05_047_2018_2 -               76     932      64     955      43     975    1447    +    1.1e-174  581.1  18.5  -
Bifidobacteriaceae_Scardovia                     -          LKAP-TSAKG2_A05_047_2018_2 -               45     984      20     955      14     975    1534    +    1.1e-174  581.2  18.7  -
Micromonosporaceae_Phytomonospora                -          LKAP-TSAKG2_A05_047_2018_2 -               48     967      20     955      14     975    1513    +    1.3e-174  581.1  18.9  -
Hyphomicrobiaceae_Methyloterrigena               -          LKAP-TSAKG2_A05_047_2018_2 -               65     927      61     959      39     980    1420    +    1.3e-174  580.8  18.5  -
Brucellaceae_Falsochrobactrum                    -          LKAP-TSAKG2_A05_047_2018_2 -               47     936      20     961      10     980    1458    +    1.7e-174  580.6  18.3  -
Chitinophagaceae_Filimonas                       -          LKAP-TSAKG2_A05_047_2018_2 -               48     982      20     955      12     973    1493    +      2e-174  580.3  18.1  -
Flavobacteriaceae_Arenibacter                    -          LKAP-TSAKG2_A05_047_2018_2 -               28     962      20     955      13     969    1446    +      2e-174  580.2  18.1  -
Selenomonadaceae_Propionispira                   -          LKAP-TSAKG2_A05_047_2018_2 -                3     917      64     954      62     966    1448    +    2.1e-174  580.1  18.3  -
Acetobacteraceae_Nguyenibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               25     910      21     955      12     975    1407    +    2.2e-174  580.3  18.6  -
Sphingobacteriaceae_Pseudopedobacter             -          LKAP-TSAKG2_A05_047_2018_2 -               49    1006      21     973      15     986    1518    +    2.5e-174  580.1  17.9  -
Eggerthellaceae_Slackia                          -          LKAP-TSAKG2_A05_047_2018_2 -               29     966      21     978      15     984    1463    +    2.6e-174  580.1  19.2  -
Chitinophagaceae_Flavitalea                      -          LKAP-TSAKG2_A05_047_2018_2 -               10     946      20     955      14     970    1447    +    3.1e-174  579.9  17.9  -
Flavobacteriaceae_Flavivirga                     -          LKAP-TSAKG2_A05_047_2018_2 -               28     956      20     955      14     970    1439    +    3.1e-174  579.6  17.8  -
Acetobacteraceae_Rhodopila                       -          LKAP-TSAKG2_A05_047_2018_2 -               49     948      21     955      11     975    1465    +    3.1e-174  579.9  18.7  -
Rhodobacteraceae_Pleomorphobacterium             -          LKAP-TSAKG2_A05_047_2018_2 -               48     934      20     958       9     979    1432    +    3.2e-174  579.7  18.2  -
Rhodospirillaceae_Aestuariispira                 -          LKAP-TSAKG2_A05_047_2018_2 -               28     921      20     957       9     977    1417    +    3.7e-174  579.2  18.7  -
Anaplasmataceae_Anaplasma                        -          LKAP-TSAKG2_A05_047_2018_2 -               39     957      20     967      10     984    1433    +    6.3e-174  578.7  18.2  -
Fusobacteriaceae_Propionigenium                  -          LKAP-TSAKG2_A05_047_2018_2 -               58    1003      21     985      15     987    1524    +    6.6e-174  578.4  19.1  -
Anaeroplasmataceae_Anaeroplasma                  -          LKAP-TSAKG2_A05_047_2018_2 -               55     957      21     961      15     976    1435    +    6.9e-174  578.4  17.7  -
Hyphomicrobiaceae_Aquabacter                     -          LKAP-TSAKG2_A05_047_2018_2 -               45     926      21     956      10     976    1474    +    7.7e-174  578.3  18.4  -
Odoribacteraceae_Odoribacter                     -          LKAP-TSAKG2_A05_047_2018_2 -               28     962      20     955      10     974    1478    +    8.9e-174  578.0  18.9  -
Hyphomonadaceae_Robiginitomaculum                -          LKAP-TSAKG2_A05_047_2018_2 -               34     931      20     959       9     980    1415    +      1e-173  577.8  18.3  -
Methylobacteriaceae_Meganema                     -          LKAP-TSAKG2_A05_047_2018_2 -               29     915      21     960      10     981    1383    +      1e-173  577.9  18.3  -
Verrucomicrobiaceae_Roseibacillus                -          LKAP-TSAKG2_A05_047_2018_2 -               40     975      21     954      16     972    1473    +    1.3e-173  577.7  18.7  -
Acetobacteraceae_Swaminathania                   -          LKAP-TSAKG2_A05_047_2018_2 -               49     935      21     957      12     977    1455    +    1.6e-173  577.5  18.8  -
Marinilabiliaceae_Labilibacter                   -          LKAP-TSAKG2_A05_047_2018_2 -               51     984      21     955      14     974    1470    +    1.8e-173  576.8  17.5  -
Rhodospirillaceae_Constrictibacter               -          LKAP-TSAKG2_A05_047_2018_2 -               60     918      62     955      39     975    1456    +    1.9e-173  577.1  18.5  -
Hyphomicrobiaceae_Paradevosia                    -          LKAP-TSAKG2_A05_047_2018_2 -               51     914      61     959      39     980    1407    +    2.8e-173  576.4  18.5  -
Clostridiales_Mogibacterium                      -          LKAP-TSAKG2_A05_047_2018_2 -               47     981      21     968      15     977    1477    +    2.9e-173  576.3  18.0  -
Selenomonadaceae_Megamonas                       -          LKAP-TSAKG2_A05_047_2018_2 -               32     949      61     954      38     973    1475    +    2.9e-173  576.4  18.4  -
Persicobacteraceae_Persicobacter                 -          LKAP-TSAKG2_A05_047_2018_2 -               29     958      21     955      15     966    1447    +    3.5e-173  576.4  18.2  -
Rhodospirillaceae_Haematospirillum               -          LKAP-TSAKG2_A05_047_2018_2 -               28     913      20     955       9     975    1408    +    3.9e-173  576.0  18.1  -
Acetobacteraceae_Acidisphaera                    -          LKAP-TSAKG2_A05_047_2018_2 -               77     936      64     955      44     975    1451    +      4e-173  576.1  19.3  -
Sphingobacteriaceae_Mucilaginibacter             -          LKAP-TSAKG2_A05_047_2018_2 -               28     989      20     984      11     987    1444    +    4.1e-173  576.0  18.4  -
Chlorobiaceae_Chlorobaculum                      -          LKAP-TSAKG2_A05_047_2018_2 -               51     935      67     956      47     976    1419    +    4.3e-173  575.8  18.9  -
Hyphomicrobiaceae_Youhaiella                     -          LKAP-TSAKG2_A05_047_2018_2 -               69     932      61     959      39     980    1447    +    4.6e-173  575.6  18.4  -
Leptotrichiaceae_Leptotrichia                    -          LKAP-TSAKG2_A05_047_2018_2 -               48     992      21     986      14     987    1486    +    6.2e-173  575.2  19.5  -
Cytophagales_Ohtaekwangia                        -          LKAP-TSAKG2_A05_047_2018_2 -               28     983      20     978      14     985    1444    +    6.9e-173  575.4  18.6  -
Balneolaceae_Balneola                            -          LKAP-TSAKG2_A05_047_2018_2 -               41     971      21     951      13     969    1479    +    7.3e-173  575.1  18.5  -
Sphingomonadaceae_Sandaracinobacter              -          LKAP-TSAKG2_A05_047_2018_2 -               14     905      21     962      13     982    1417    +    7.4e-173  574.9  17.8  -
Aurantimonadaceae_Jiella                         -          LKAP-TSAKG2_A05_047_2018_2 -               74     934      62     958      39     978    1445    +    9.2e-173  574.8  18.4  -
Rhodobacteraceae_Dinoroseobacter                 -          LKAP-TSAKG2_A05_047_2018_2 -                1     862      66     963      66     983    1262    +    9.9e-173  574.6  17.7  -
Brucellaceae_Daeguia                             -          LKAP-TSAKG2_A05_047_2018_2 -               28     919      20     964       9     981    1441    +    1.1e-172  574.5  18.4  -
Rhodospirillaceae_Varunaivibrio                  -          LKAP-TSAKG2_A05_047_2018_2 -                4     896      25     957      22     977    1360    +    1.1e-172  574.5  18.6  -
Phyllobacteriaceae_Tianweitania                  -          LKAP-TSAKG2_A05_047_2018_2 -               49     934      21     960      10     981    1447    +    1.2e-172  574.5  18.7  -
Hyphomonadaceae_Marinicauda                      -          LKAP-TSAKG2_A05_047_2018_2 -               74     939      62     964      39     983    1428    +    1.2e-172  574.3  18.4  -
Balneolaceae_Gracilimonas                        -          LKAP-TSAKG2_A05_047_2018_2 -               29     961      21     951      11     970    1447    +    1.3e-172  574.2  18.3  -
