# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F05_037_2017_1 -               27     941       9     916       2     936    1526    +           0 1073.9  28.9  -
Eubacteriaceae_Alkalibaculum                     -          LKAP-GUTHK2_F05_037_2017_1 -               40     846      71     909      51     936    1517    +    3.9e-150  499.6  23.6  -
Thermoanaerobacteraceae_Brockia                  -          LKAP-GUTHK2_F05_037_2017_1 -               29     916      15     935       2     949    1458    +    4.5e-150  499.9  25.0  -
Peptostreptococcaceae_Sporacetigenium            -          LKAP-GUTHK2_F05_037_2017_1 -               64     893      63     922      39     943    1495    +    4.8e-150  499.3  23.8  -
Rhodobacteraceae_Pacificibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               40     853      24     907       4     928    1443    +    5.3e-150  499.3  24.6  -
Phormidiaceae_Cephalothrix                       -          LKAP-GUTHK2_F05_037_2017_1 -               77     866      74     907      54     928    1481    +    5.9e-150  499.2  24.0  -
Clostridiaceae_Haloimpatiens                     -          LKAP-GUTHK2_F05_037_2017_1 -               36     892      11     909       2     936    1476    +    6.4e-150  498.9  26.2  -
Aeromonadaceae_Tolumonas                         -          LKAP-GUTHK2_F05_037_2017_1 -               82     909      73     906      53     927    1514    +    6.6e-150  498.9  24.3  -
Clostridiales_Proteocatella                      -          LKAP-GUTHK2_F05_037_2017_1 -               14     905       9     928       2     946    1450    +    7.9e-150  498.8  26.5  -
Comamonadaceae_Pseudorhodoferax                  -          LKAP-GUTHK2_F05_037_2017_1 -               66     922      73     936      53     947    1477    +    8.6e-150  498.5  24.4  -
Kofleriaceae_Kofleria                            -          LKAP-GUTHK2_F05_037_2017_1 -               84     952      74     930      47     947    1498    +    8.7e-150  498.7  24.5  -
Acidaminococcaceae_Succinispira                  -          LKAP-GUTHK2_F05_037_2017_1 -               68     942      74     937      53     951    1495    +    9.1e-150  498.4  23.7  -
Veillonellaceae_Negativicoccus                   -          LKAP-GUTHK2_F05_037_2017_1 -               50     914      74     926      54     946    1401    +    1.2e-149  497.9  24.2  -
Moraxellaceae_Paraperlucidibaca                  -          LKAP-GUTHK2_F05_037_2017_1 -               67     889      74     903      54     926    1460    +    1.6e-149  497.6  24.2  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-GUTHK2_F05_037_2017_1 -               77     943      74     926      50     947    1505    +    1.6e-149  497.6  24.4  -
Clostridiaceae_Fervidicella                      -          LKAP-GUTHK2_F05_037_2017_1 -                5     822      74     919      71     942    1423    +    1.8e-149  497.6  22.3  -
Verrucomicrobiaceae_Luteolibacter                -          LKAP-GUTHK2_F05_037_2017_1 -               58     886      71     908      51     930    1459    +    2.4e-149  497.3  24.8  -
Verrucomicrobiaceae_Haloferula                   -          LKAP-GUTHK2_F05_037_2017_1 -               82     902      75     906      55     928    1460    +    2.6e-149  497.1  24.5  -
Alcaligenaceae_Achromobacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               66     929      73     943      53     949    1483    +    2.8e-149  496.8  23.7  -
Pectobacteriaceae_Lonsdalea                      -          LKAP-GUTHK2_F05_037_2017_1 -                1     819      81     906      81     927    1345    +    2.9e-149  496.9  22.6  -
Anaeromyxobacteraceae_Anaeromyxobacter           -          LKAP-GUTHK2_F05_037_2017_1 -               47     954      18     930       2     947    1549    +    3.8e-149  496.5  26.6  -
Selenomonadaceae_Schwartzia                      -          LKAP-GUTHK2_F05_037_2017_1 -               76     932      75     926      52     947    1489    +    3.8e-149  496.4  24.0  -
Pseudonocardiaceae_Haloechinothrix               -          LKAP-GUTHK2_F05_037_2017_1 -                4     925       4     943       1     951    1474    +    4.2e-149  496.2  27.4  -
Thermoanaerobacteraceae_Thermacetogenium         -          LKAP-GUTHK2_F05_037_2017_1 -               70     915      67     934      45     949    1462    +    4.7e-149  496.2  23.6  -
Veillonellaceae_Anaeroglobus                     -          LKAP-GUTHK2_F05_037_2017_1 -                7     877      71     926      64     946    1408    +    5.1e-149  495.9  23.9  -
Neisseriaceae_Alysiella                          -          LKAP-GUTHK2_F05_037_2017_1 -               92     958      73     943      53     949    1524    +    5.6e-149  495.8  23.3  -
Pasteurellaceae_Haemophilus                      -          LKAP-GUTHK2_F05_037_2017_1 -               71     895      72     905      52     926    1450    +    5.8e-149  495.7  24.1  -
Clostridiaceae_Thermobrachium                    -          LKAP-GUTHK2_F05_037_2017_1 -                3     809      74     909      72     936    1404    +    5.9e-149  496.0  22.9  -
Clostridiales_Dethiosulfatibacter                -          LKAP-GUTHK2_F05_037_2017_1 -               92     908      73     921      53     943    1479    +    8.8e-149  495.3  23.2  -
Rhodospirillaceae_Lacibacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               21     837      67     930      46     946    1401    +    9.2e-149  495.3  23.4  -
Leptotrichiaceae_Streptobacillus                 -          LKAP-GUTHK2_F05_037_2017_1 -               94     919      78     930      63     944    1482    +    1.1e-148  494.9  22.5  -
Nannocystaceae_Pseudenhygromyxa                  -          LKAP-GUTHK2_F05_037_2017_1 -               65     934      48     930      26     947    1494    +    1.1e-148  495.1  24.7  -
Alcaligenaceae_Taylorella                        -          LKAP-GUTHK2_F05_037_2017_1 -               95     962      74     943      54     949    1521    +    1.2e-148  494.9  23.4  -
Microbacteriaceae_Allohumibacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               43     892      25     910       4     941    1450    +    1.2e-148  494.8  25.2  -
Clostridiaceae_Salimesophilobacter               -          LKAP-GUTHK2_F05_037_2017_1 -               91     913      75     922      54     943    1471    +    1.3e-148  494.7  23.3  -
Lachnospiraceae_Lachnobacterium                  -          LKAP-GUTHK2_F05_037_2017_1 -               32     933      10     932       2     946    1453    +    1.3e-148  494.7  26.5  -
Nannocystaceae_Enhygromyxa                       -          LKAP-GUTHK2_F05_037_2017_1 -               65     932      65     933      28     950    1480    +    1.4e-148  494.7  24.6  -
Nocardiaceae_Micropolyspora                      -          LKAP-GUTHK2_F05_037_2017_1 -               22     922       9     943       2     951    1461    +    1.5e-148  494.5  25.8  -
Eubacteriaceae_Holdemanella                      -          LKAP-GUTHK2_F05_037_2017_1 -               96     943      72     923      51     944    1487    +    1.5e-148  494.4  24.6  -
Selenomonadaceae_Centipeda                       -          LKAP-GUTHK2_F05_037_2017_1 -               67     934      73     928      50     946    1494    +    2.4e-148  493.7  23.8  -
Holophagaceae_Geothrix                           -          LKAP-GUTHK2_F05_037_2017_1 -               53     918      76     931      54     948    1448    +    2.7e-148  493.7  24.2  -
Vulgatibacteraceae_Vulgatibacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               61     933      72     930      45     947    1479    +    2.8e-148  493.7  24.6  -
Spirochaetaceae_Borrelia                         -          LKAP-GUTHK2_F05_037_2017_1 -               51     882      73     907      54     928    1376    +    2.9e-148  493.5  25.2  -
Nevskiaceae_Solimonas                            -          LKAP-GUTHK2_F05_037_2017_1 -               67     893      73     907      53     928    1476    +      3e-148  493.6  24.0  -
Kineosporiaceae_Quadrisphaera                    -          LKAP-GUTHK2_F05_037_2017_1 -               35     895       9     910       2     940    1483    +    3.1e-148  493.6  25.8  -
Bifidobacteriaceae_Pseudoscardovia               -          LKAP-GUTHK2_F05_037_2017_1 -               42     853      73     906      53     926    1395    +    3.3e-148  493.5  24.4  -
Phormidiaceae_Ancylothrix                        -          LKAP-GUTHK2_F05_037_2017_1 -               78     867      75     907      55     928    1485    +    3.3e-148  493.6  23.6  -
Persicobacteraceae_Persicobacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               67     889      72     908      52     929    1447    +    3.4e-148  493.6  23.6  -
Lachnospiraceae_Abyssivirga                      -          LKAP-GUTHK2_F05_037_2017_1 -               34     927       9     930       2     946    1520    +    3.5e-148  493.2  26.7  -
Clostridiales_Catabacter                         -          LKAP-GUTHK2_F05_037_2017_1 -               14     896       9     909       2     937    1453    +    3.9e-148  493.0  27.6  -
Syntrophomonadaceae_Syntrophothermus             -          LKAP-GUTHK2_F05_037_2017_1 -              166    1036      75     935      55     949    1588    +    4.3e-148  493.1  24.6  -
Cytophagaceae_Cytophaga                          -          LKAP-GUTHK2_F05_037_2017_1 -                4     826      74     909      71     930    1382    +    4.5e-148  492.9  23.6  -
Sporomusaceae_Thermosinus                        -          LKAP-GUTHK2_F05_037_2017_1 -               84     949      75     926      54     947    1554    +    4.7e-148  492.7  24.4  -
Thermoanaerobacteraceae_Thermodesulfitimonas     -          LKAP-GUTHK2_F05_037_2017_1 -                1     838      77     930      77     948    1427    +      5e-148  492.9  22.2  -
Synergistaceae_Cloacibacillus                    -          LKAP-GUTHK2_F05_037_2017_1 -               72     862      71     907      51     928    1447    +    5.2e-148  492.9  23.6  -
Nitrospiraceae_Leptospirillum                    -          LKAP-GUTHK2_F05_037_2017_1 -               76     917      76     907      56     927    1516    +      6e-148  492.4  24.8  -
Nautiliaceae_Nautilia                            -          LKAP-GUTHK2_F05_037_2017_1 -               47     860      74     930      53     942    1369    +    6.2e-148  492.7  23.8  -
Campylobacteraceae_Arcobacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               65     865      75     906      61     928    1411    +    6.5e-148  492.4  22.7  -
Coriobacteriaceae_Enorma                         -          LKAP-GUTHK2_F05_037_2017_1 -               46     882      24     907       4     927    1465    +      7e-148  492.8  25.5  -
Alcaligenaceae_Oligella                          -          LKAP-GUTHK2_F05_037_2017_1 -               87     950      73     943      53     949    1504    +    1.1e-147  491.5  22.9  -
Micromonosporaceae_Polymorphospora               -          LKAP-GUTHK2_F05_037_2017_1 -               15     875      10     910       2     941    1471    +    1.1e-147  491.7  25.8  -
Bradymonadaceae_Bradymonas                       -          LKAP-GUTHK2_F05_037_2017_1 -               69     912      75     930      54     946    1461    +    1.6e-147  490.9  24.2  -
Streptomycetaceae_Allostreptomyces               -          LKAP-GUTHK2_F05_037_2017_1 -               36     898      10     909       2     936    1510    +    1.8e-147  491.1  26.4  -
Nocardioidaceae_Thermasporomyces                 -          LKAP-GUTHK2_F05_037_2017_1 -               15     880      10     909       2     930    1447    +      2e-147  490.9  26.2  -
Microbacteriaceae_Cnuibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               54     905      25     910       4     941    1490    +      2e-147  490.8  25.1  -
Desulfohalobiaceae_Desulfovermiculus             -          LKAP-GUTHK2_F05_037_2017_1 -               57     924      74     933      53     949    1424    +    2.2e-147  490.8  24.0  -
Nannocystaceae_Plesiocystis                      -          LKAP-GUTHK2_F05_037_2017_1 -               57     926      47     930      26     947    1484    +    2.2e-147  490.7  24.5  -
Micromonosporaceae_Krasilnikovia                 -          LKAP-GUTHK2_F05_037_2017_1 -               33     896       9     910       2     941    1511    +    2.4e-147  490.6  26.0  -
Clostridiales_Soehngenia                         -          LKAP-GUTHK2_F05_037_2017_1 -               17     906      10     922       2     943    1494    +    2.7e-147  490.4  26.5  -
Methylocystaceae_Terasakiella                    -          LKAP-GUTHK2_F05_037_2017_1 -               85     871      74     907      48     928    1463    +      3e-147  490.1  23.6  -
Nitriliruptoraceae_Nitriliruptor                 -          LKAP-GUTHK2_F05_037_2017_1 -               60     888      50     909      28     935    1425    +    3.3e-147  490.0  25.0  -
Halobacteroidaceae_Selenihalanaerobacter         -          LKAP-GUTHK2_F05_037_2017_1 -               89     930      73     910      28     936    1418    +    3.6e-147  489.8  25.3  -
Lachnospiraceae_Falcatimonas                     -          LKAP-GUTHK2_F05_037_2017_1 -               51     935      24     933       3     948    1484    +    4.5e-147  489.6  25.7  -
Microbacteriaceae_Chryseoglobus                  -          LKAP-GUTHK2_F05_037_2017_1 -               11     878       9     910       2     940    1420    +    4.9e-147  489.5  25.8  -
Erysipelotrichaceae_Longibaculum                 -          LKAP-GUTHK2_F05_037_2017_1 -               59     921      65     930      31     946    1465    +    5.8e-147  489.3  24.9  -
Ruminococcaceae_Blautia                          -          LKAP-GUTHK2_F05_037_2017_1 -               19     902      21     931       5     946    1457    +    7.2e-147  488.9  26.0  -
Blastocatellaceae_Stenotrophobacter              -          LKAP-GUTHK2_F05_037_2017_1 -               34     919       9     929       2     943    1483    +    8.4e-147  488.6  25.3  -
Acidiferrobacteraceae_Acidiferrobacter           -          LKAP-GUTHK2_F05_037_2017_1 -               72     932      62     930      38     949    1475    +      9e-147  488.7  25.0  -
Eubacteriaceae_Anaerofustis                      -          LKAP-GUTHK2_F05_037_2017_1 -                6     873      10     909       4     937    1462    +      1e-146  488.5  27.0  -
Ruminococcaceae_Mageeibacillus                   -          LKAP-GUTHK2_F05_037_2017_1 -               77     908      74     927      53     947    1480    +    1.2e-146  488.1  23.0  -
Flammeovirgaceae_Fulvivirga                      -          LKAP-GUTHK2_F05_037_2017_1 -               66     888      73     907      46     928    1430    +    1.5e-146  487.9  24.8  -
Moritellaceae_Moritella                          -          LKAP-GUTHK2_F05_037_2017_1 -               93     920      74     906      53     928    1506    +    1.6e-146  487.5  24.0  -
Orbaceae_Orbus                                   -          LKAP-GUTHK2_F05_037_2017_1 -               80     906      72     905      52     926    1522    +    2.1e-146  487.1  24.0  -
Ectothiorhodospiraceae_Ectothiorhodosinus        -          LKAP-GUTHK2_F05_037_2017_1 -               43     914      50     935      21     949    1445    +    2.2e-146  487.3  24.3  -
Lachnospiraceae_Murimonas                        -          LKAP-GUTHK2_F05_037_2017_1 -                1     883      21     932      21     947    1433    +    2.6e-146  487.1  25.8  -
Pyrinomonadaceae_Brevitalea                      -          LKAP-GUTHK2_F05_037_2017_1 -               34     959       9     929       2     943    1528    +    2.7e-146  486.9  27.0  -
Nocardiopsaceae_Marinactinospora                 -          LKAP-GUTHK2_F05_037_2017_1 -               13     886      10     909       2     934    1443    +    3.1e-146  487.0  25.8  -
Cellulomonadaceae_Tropheryma                     -          LKAP-GUTHK2_F05_037_2017_1 -               84     900      70     909      48     935    1484    +    3.2e-146  486.9  24.4  -
Brevibacteriaceae_Sediminivirga                  -          LKAP-GUTHK2_F05_037_2017_1 -               34     911       9     910       2     941    1498    +    3.4e-146  486.8  26.9  -
Lachnospiraceae_Kineothrix                       -          LKAP-GUTHK2_F05_037_2017_1 -               24     923      10     932       2     946    1412    +    3.4e-146  486.7  26.5  -
Clostridiales_Anaerovorax                        -          LKAP-GUTHK2_F05_037_2017_1 -               51     924      22     922       2     943    1500    +    3.5e-146  486.6  26.0  -
Petrotogaceae_Marinitoga                         -          LKAP-GUTHK2_F05_037_2017_1 -               17     897       9     916       2     936    1487    +    3.8e-146  486.7  28.2  -
Acidothermaceae_Acidothermus                     -          LKAP-GUTHK2_F05_037_2017_1 -               32     894      10     910       2     938    1509    +      4e-146  486.6  25.8  -
Lachnospiraceae_Anaerobium                       -          LKAP-GUTHK2_F05_037_2017_1 -                2     894      13     932      12     947    1402    +      4e-146  486.5  25.2  -
Spirochaetaceae_Salinispira                      -          LKAP-GUTHK2_F05_037_2017_1 -              115     972      72     931      21     946    1501    +      5e-146  486.1  25.0  -
Microbacteriaceae_Rhodoluna                      -          LKAP-GUTHK2_F05_037_2017_1 -                6     869      13     910       7     940    1423    +      6e-146  486.0  25.6  -
Flammeovirgaceae_Cesiribacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               52     905      24     907       3     928    1502    +    6.2e-146  485.8  26.3  -
Syntrophomonadaceae_Pelospora                    -          LKAP-GUTHK2_F05_037_2017_1 -               96     969      74     935      53     950    1500    +    6.3e-146  485.8  23.7  -
Porphyromonadaceae_Dysgonomonas                  -          LKAP-GUTHK2_F05_037_2017_1 -               73     896      74     907      53     927    1465    +    6.9e-146  485.4  24.1  -
Dermabacteraceae_Devriesea                       -          LKAP-GUTHK2_F05_037_2017_1 -               77     898      65     910       4     941    1476    +    6.9e-146  485.5  25.8  -
Lachnospiraceae_Marvinbryantia                   -          LKAP-GUTHK2_F05_037_2017_1 -                6     905      10     932       3     947    1456    +    7.2e-146  485.8  26.1  -
Microbacteriaceae_Aurantimicrobium               -          LKAP-GUTHK2_F05_037_2017_1 -               15     882      10     910       2     941    1473    +    8.1e-146  485.4  25.9  -
Dermatophilaceae_Austwickia                      -          LKAP-GUTHK2_F05_037_2017_1 -               63     886      65     910      43     941    1495    +    8.4e-146  485.5  24.3  -
Egibacteraceae_Egibacter                         -          LKAP-GUTHK2_F05_037_2017_1 -               71     902      50     910      23     938    1516    +    8.5e-146  485.5  25.2  -
Egicoccaceae_Egicoccus                           -          LKAP-GUTHK2_F05_037_2017_1 -               53     899      24     909       4     935    1512    +    8.7e-146  485.4  26.1  -
Holophagaceae_Holophaga                          -          LKAP-GUTHK2_F05_037_2017_1 -               75     940      76     931      54     948    1501    +      1e-145  485.4  24.0  -
Lachnospiraceae_Faecalimonas                     -          LKAP-GUTHK2_F05_037_2017_1 -               34     934       9     932       2     947    1492    +    1.1e-145  484.9  26.7  -
Desulfovibrionaceae_Desulfobaculum               -          LKAP-GUTHK2_F05_037_2017_1 -               17     931      12     934       2     949    1471    +    1.4e-145  484.7  26.2  -
Deltaproteobacteria_Dissulfuribacter             -          LKAP-GUTHK2_F05_037_2017_1 -               39     944      24     930       3     946    1502    +    1.4e-145  484.9  26.3  -
Thermomicrobiaceae_Thermorudis                   -          LKAP-GUTHK2_F05_037_2017_1 -               27     844      76     907      56     927    1375    +    1.6e-145  485.0  24.9  -
Natranaerobiaceae_Natronovirga                   -          LKAP-GUTHK2_F05_037_2017_1 -               28     734     205     930     185     947    1225    +    1.6e-145  484.4  18.2  -
Cryptosporangiaceae_Fodinicola                   -          LKAP-GUTHK2_F05_037_2017_1 -               24     865      24     909       5     930    1441    +    1.6e-145  484.6  25.6  -
Ectothiorhodospiraceae_Methylonatrum             -          LKAP-GUTHK2_F05_037_2017_1 -                2     887      38     934      37     949    1318    +    1.7e-145  484.4  24.5  -
Clostridiaceae_Cellulosibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -              218    1050      72     926      51     946    1570    +      2e-145  484.0  24.3  -
Clostridiaceae_Lactonifactor                     -          LKAP-GUTHK2_F05_037_2017_1 -              101     934      70     931      24     946    1438    +    2.2e-145  483.9  23.8  -
Opitutaceae_Cephaloticoccus                      -          LKAP-GUTHK2_F05_037_2017_1 -               95     937      74     907      53     928    1552    +    2.3e-145  483.8  24.7  -
Beutenbergiaceae_Beutenbergia                    -          LKAP-GUTHK2_F05_037_2017_1 -               74     896      68     910      45     941    1485    +    2.4e-145  483.9  24.9  -
Acidimicrobiales_Aciditerrimonas                 -          LKAP-GUTHK2_F05_037_2017_1 -               33     887      22     909       2     935    1483    +    2.6e-145  484.0  26.8  -
Microbacteriaceae_Rudaibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               73     889      70     909      48     935    1466    +    2.6e-145  483.8  24.3  -
Micromonosporaceae_Mangrovihabitans              -          LKAP-GUTHK2_F05_037_2017_1 -               34     901       9     910       2     941    1484    +    2.6e-145  483.8  26.3  -
Microbacteriaceae_Lysinibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               34     902       9     910       2     941    1482    +    2.6e-145  483.8  25.7  -
Clostridiaceae_Eisenbergiella                    -          LKAP-GUTHK2_F05_037_2017_1 -                9     838      73     930      66     946    1390    +    2.7e-145  483.8  22.6  -
Micromonosporaceae_Xiangella                     -          LKAP-GUTHK2_F05_037_2017_1 -               36     897      10     910       2     941    1512    +    2.8e-145  483.7  26.0  -
Geodermatophilaceae_Antricoccus                  -          LKAP-GUTHK2_F05_037_2017_1 -               55     869      72     908      51     930    1415    +    2.9e-145  483.6  24.0  -
Deferribacteraceae_Denitrovibrio                 -          LKAP-GUTHK2_F05_037_2017_1 -               73     936      75     936      54     950    1516    +    2.9e-145  483.5  24.2  -
Gammaproteobacteria_Litorivivens                 -          LKAP-GUTHK2_F05_037_2017_1 -               26     923      17     935       2     950    1456    +    3.1e-145  483.5  25.8  -
Microbacteriaceae_Alpinimonas                    -          LKAP-GUTHK2_F05_037_2017_1 -               53     902      24     910       3     941    1513    +    3.4e-145  483.3  25.9  -
Flammeovirgaceae_Fabibacter                      -          LKAP-GUTHK2_F05_037_2017_1 -               25     887      16     907       3     928    1420    +    3.5e-145  483.4  25.8  -
Erysipelotrichaceae_Dubosiella                   -          LKAP-GUTHK2_F05_037_2017_1 -               57     912      71     926      50     946    1460    +    3.8e-145  483.2  24.3  -
Pasteurellaceae_Gallibacterium                   -          LKAP-GUTHK2_F05_037_2017_1 -               73     898      72     905      52     926    1464    +    3.9e-145  483.3  24.4  -
Kiloniellaceae_Kiloniella                        -          LKAP-GUTHK2_F05_037_2017_1 -               85     870      75     907      55     928    1450    +      4e-145  483.0  22.7  -
Ectothiorhodospiraceae_Thioalbus                 -          LKAP-GUTHK2_F05_037_2017_1 -                9     903      19     934      12     949    1417    +    4.2e-145  483.1  24.9  -
Syntrophomonadaceae_Thermohydrogenium            -          LKAP-GUTHK2_F05_037_2017_1 -               62     889      56     909      35     937    1508    +    4.5e-145  482.9  25.7  -
Lewinellaceae_Lewinella                          -          LKAP-GUTHK2_F05_037_2017_1 -               25     886      16     906       3     927    1446    +    4.6e-145  483.0  26.5  -
Thermoanaerobacterales_Syntrophaceticus          -          LKAP-GUTHK2_F05_037_2017_1 -               75     917      72     934      50     949    1416    +    4.9e-145  482.8  22.9  -
Clostridiaceae_Oxobacter                         -          LKAP-GUTHK2_F05_037_2017_1 -               42     895      10     909       2     936    1496    +    5.8e-145  482.5  24.9  -
Intrasporangiaceae_Oryzobacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               72     922      71     943      50     950    1467    +    5.9e-145  482.6  22.9  -
Micromonosporaceae_Pseudosporangium              -          LKAP-GUTHK2_F05_037_2017_1 -               34     898       9     910       2     941    1513    +    6.9e-145  482.4  26.0  -
Microbacteriaceae_Diaminobutyricibacter          -          LKAP-GUTHK2_F05_037_2017_1 -               75     891      71     910      50     941    1466    +    7.3e-145  482.3  23.6  -
Microbacteriaceae_Klugiella                      -          LKAP-GUTHK2_F05_037_2017_1 -               87     905      69     910      49     941    1501    +    8.5e-145  482.0  23.9  -
Ruminococcaceae_Fournierella                     -          LKAP-GUTHK2_F05_037_2017_1 -               50     931      21     926       2     946    1491    +    9.6e-145  481.9  26.2  -
Clostridiales_Proteinivorax                      -          LKAP-GUTHK2_F05_037_2017_1 -               91     899      75     909      54     938    1488    +    9.9e-145  481.7  23.4  -
Micromonosporaceae_Jishengella                   -          LKAP-GUTHK2_F05_037_2017_1 -               35     895      10     910       2     941    1508    +    9.9e-145  481.9  25.7  -
Flammeovirgaceae_Flammeovirga                    -          LKAP-GUTHK2_F05_037_2017_1 -               69     893      72     907      52     928    1456    +      1e-144  481.7  23.9  -
Clostridiales_Finegoldia                         -          LKAP-GUTHK2_F05_037_2017_1 -               57     878      72     925      29     946    1409    +    1.1e-144  481.7  24.3  -
Ignavibacteriaceae_Ignavibacterium               -          LKAP-GUTHK2_F05_037_2017_1 -               68     919      75     933      55     949    1461    +    1.1e-144  481.7  23.3  -
Nocardiopsaceae_Spinactinospora                  -          LKAP-GUTHK2_F05_037_2017_1 -               26     867      49     909      21     934    1452    +    1.2e-144  481.8  25.1  -
Microbacteriaceae_Glaciibacter                   -          LKAP-GUTHK2_F05_037_2017_1 -               63     892      70     910      48     941    1498    +    1.2e-144  481.5  24.7  -
Microbacteriaceae_Compostimonas                  -          LKAP-GUTHK2_F05_037_2017_1 -               71     889      70     910      48     941    1422    +    1.3e-144  481.5  23.8  -
Ruminococcaceae_Intestinimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               14     913       9     926       2     946    1475    +    1.3e-144  481.6  25.9  -
Eubacteriaceae_Pseudoramibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               91     932      50     922      29     943    1480    +    1.4e-144  481.3  25.3  -
Kineosporiaceae_Thalassiella                     -          LKAP-GUTHK2_F05_037_2017_1 -               69     889      67     910      45     940    1466    +    1.4e-144  481.5  24.2  -
Sporomusaceae_Anaerosinus                        -          LKAP-GUTHK2_F05_037_2017_1 -               62     929      73     926      53     947    1511    +    1.4e-144  481.1  23.8  -
Aquificales_Thermosulfidibacter                  -          LKAP-GUTHK2_F05_037_2017_1 -               39     934      43     929      14     947    1450    +    1.5e-144  481.4  26.2  -
Euzebyaceae_Euzebya                              -          LKAP-GUTHK2_F05_037_2017_1 -               67     880      74     909      53     935    1476    +    1.5e-144  481.3  24.3  -
Succinivibrionaceae_Anaerobiospirillum           -          LKAP-GUTHK2_F05_037_2017_1 -               83     877      72     905      52     926    1494    +    1.6e-144  481.0  23.7  -
Fervidobacteraceae_Fervidobacterium              -          LKAP-GUTHK2_F05_037_2017_1 -               16     864      10     908       2     928    1480    +    1.7e-144  481.2  27.1  -
Deferribacteraceae_Flexistipes                   -          LKAP-GUTHK2_F05_037_2017_1 -               75     955      47     930      18     947    1498    +      2e-144  480.7  25.3  -
Blastocatellaceae_Aridibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               34     919       9     929       2     943    1484    +    2.7e-144  480.2  25.4  -
Ruminococcaceae_Papillibacter                    -          LKAP-GUTHK2_F05_037_2017_1 -               85     913      73     926      50     946    1491    +      3e-144  480.3  23.5  -
Brucellaceae_Daeguia                             -          LKAP-GUTHK2_F05_037_2017_1 -               38     864      43     930      23     946    1441    +    3.4e-144  480.2  23.3  -
Helicobacteraceae_Sulfurimonas                   -          LKAP-GUTHK2_F05_037_2017_1 -               79     907      72     930      52     943    1452    +      4e-144  479.8  22.8  -
Acidobacteria_Vicinamibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -               79     955      67     931      38     948    1515    +    4.5e-144  479.9  25.2  -
Longimicrobiaceae_Longimicrobium                 -          LKAP-GUTHK2_F05_037_2017_1 -               15     879      73     930      57     946    1413    +    4.7e-144  479.8  24.8  -
Iamiaceae_Aquihabitans                           -          LKAP-GUTHK2_F05_037_2017_1 -               31     875      22     909       2     935    1439    +      5e-144  479.8  25.9  -
Microbacteriaceae_Diaminobutyricimonas           -          LKAP-GUTHK2_F05_037_2017_1 -               74     890      71     910      50     941    1464    +    5.2e-144  479.5  23.9  -
Ruminococcaceae_Harryflintia                     -          LKAP-GUTHK2_F05_037_2017_1 -               27     854      74     926      64     946    1363    +    5.3e-144  479.3  22.2  -
Intrasporangiaceae_Ornithinibacter               -          LKAP-GUTHK2_F05_037_2017_1 -               62     912      71     943      51     950    1441    +    5.5e-144  479.4  23.1  -
Microbacteriaceae_Huakuichenia                   -          LKAP-GUTHK2_F05_037_2017_1 -               86     922      71     930      50     948    1482    +    5.6e-144  479.4  23.3  -
Pasteurellaceae_Ursidibacter                     -          LKAP-GUTHK2_F05_037_2017_1 -              116     944      72     905      52     926    1409    +    5.8e-144  479.3  24.4  -
Clostridiales_Frisingicoccus                     -          LKAP-GUTHK2_F05_037_2017_1 -               34     937       9     932       2     947    1448    +    6.2e-144  479.2  26.5  -
Clostridiaceae_Extibacter                        -          LKAP-GUTHK2_F05_037_2017_1 -               23     925       9     932       2     947    1436    +    6.5e-144  479.1  26.7  -
Melioribacteraceae_Melioribacter                 -          LKAP-GUTHK2_F05_037_2017_1 -               93     944      76     933      53     949    1539    +    6.9e-144  479.0  23.6  -
Chitinivibrionaceae_Chitinivibrio                -          LKAP-GUTHK2_F05_037_2017_1 -               32     939      15     935       2     949    1488    +    7.4e-144  478.9  26.4  -
Hydrogenothermaceae_Sulfurihydrogenibium         -          LKAP-GUTHK2_F05_037_2017_1 -               77     878      74     915      53     935    1447    +      8e-144  479.0  23.5  -
Thermoanaerobacterales_Mahella                   -          LKAP-GUTHK2_F05_037_2017_1 -               95     910      72     909      52     935    1531    +    8.3e-144  478.9  24.2  -
