# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Moraxellaceae_Psychrobacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1491    +           0 1175.2  19.2  -
Moraxellaceae_Moraxella                          -          LKAP-TSAKG2_B11_093_2018_2 -               25     937      24     947       8     947    1446    +           0 1062.4  19.2  -
Propionibacteriaceae_Propionibacterium           -          LKAP-TSAKG2_B11_093_2018_2 -               65     934      65     947      40     947    1473    +    4.5e-179  595.6  19.8  -
Bifidobacteriaceae_Alloscardovia                 -          LKAP-TSAKG2_B11_093_2018_2 -               31     938      23     947       9     947    1451    +      5e-179  595.4  18.9  -
Micromonosporaceae_Salinispora                   -          LKAP-TSAKG2_B11_093_2018_2 -               82     949      66     947      45     947    1479    +    5.6e-179  595.3  20.0  -
Flavobacteriaceae_Hyunsoonleella                 -          LKAP-TSAKG2_B11_093_2018_2 -               29     946      21     947       7     947    1446    +    6.3e-179  595.0  18.6  -
Chitinophagaceae_Niastella                       -          LKAP-TSAKG2_B11_093_2018_2 -               37     958      20     947       7     947    1469    +    6.4e-179  595.5  18.7  -
Thermaceae_Meiothermus                           -          LKAP-TSAKG2_B11_093_2018_2 -               77     928      66     947      46     947    1482    +    6.7e-179  594.9  19.4  -
Nocardioidaceae_Actinopolymorpha                 -          LKAP-TSAKG2_B11_093_2018_2 -               13     911      21     947      12     947    1434    +    7.2e-179  594.9  20.1  -
Phyllobacteriaceae_Pseudohoeflea                 -          LKAP-TSAKG2_B11_093_2018_2 -               42     917      34     947      14     947    1449    +    8.5e-179  594.6  18.6  -
Verrucomicrobiaceae_Luteolibacter                -          LKAP-TSAKG2_B11_093_2018_2 -               21     941      24     947      11     947    1459    +    9.4e-179  594.7  19.3  -
Comamonadaceae_Albidiferax                       -          LKAP-TSAKG2_B11_093_2018_2 -               53     970      24     947       7     947    1531    +      1e-178  594.2  19.4  -
Thermoanaerobacterales_Thermovenabulum           -          LKAP-TSAKG2_B11_093_2018_2 -               95     956      67     947      46     947    1424    +    1.2e-178  594.3  21.4  -
Hyphomonadaceae_Hyphobacterium                   -          LKAP-TSAKG2_B11_093_2018_2 -               66     915      60     947      35     947    1423    +    1.3e-178  594.1  19.2  -
Oscillospiraceae_Oscillibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               85     946      68     947      47     947    1453    +    1.6e-178  593.5  19.9  -
Flavobacteriaceae_Aequorivita                    -          LKAP-TSAKG2_B11_093_2018_2 -               30     945      24     947       9     947    1422    +    1.7e-178  593.7  19.3  -
Rhodobacteraceae_Nesiotobacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               35     876      68     947      46     947    1384    +    1.7e-178  593.6  19.5  -
Flavobacteriaceae_Dokdonia                       -          LKAP-TSAKG2_B11_093_2018_2 -               29     948      21     947       7     947    1446    +    1.9e-178  593.3  19.7  -
Dermacoccaceae_Barrientosiimonas                 -          LKAP-TSAKG2_B11_093_2018_2 -               39     945      25     947       8     947    1443    +      2e-178  593.2  18.8  -
Clostridiales_Sulfobacillus                      -          LKAP-TSAKG2_B11_093_2018_2 -               73     948      67     947      41     947    1472    +    2.3e-178  593.5  19.5  -
Micrococcaceae_Neomicrococcus                    -          LKAP-TSAKG2_B11_093_2018_2 -               26     914      40     947      20     947    1451    +    2.5e-178  593.1  19.4  -
Thermoanaerobacterales_Thermosediminibacter      -          LKAP-TSAKG2_B11_093_2018_2 -               36     908      56     947      29     947    1404    +    2.7e-178  593.3  20.2  -
Pseudonocardiaceae_Actinomycetospora             -          LKAP-TSAKG2_B11_093_2018_2 -               33     943      24     947       9     947    1487    +    2.9e-178  592.8  19.5  -
Flavobacteriaceae_Maribacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     953      22     947       8     947    1443    +      3e-178  592.9  18.6  -
Thermoanaerobacteraceae_Ammonifex                -          LKAP-TSAKG2_B11_093_2018_2 -               93     994      67     947      46     947    1571    +      3e-178  593.1  19.6  -
Flavobacteriaceae_Seonamhaeicola                 -          LKAP-TSAKG2_B11_093_2018_2 -               31     943      22     947       9     947    1441    +    3.4e-178  592.5  19.0  -
Pasteurellaceae_Histophilus                      -          LKAP-TSAKG2_B11_093_2018_2 -               14     895      66     947      51     947    1361    +    3.4e-178  592.7  20.3  -
Rhodospirillaceae_Marispirillum                  -          LKAP-TSAKG2_B11_093_2018_2 -               42     916      35     947      14     947    1450    +    3.5e-178  592.6  18.7  -
Flavobacteriaceae_Salinimicrobium                -          LKAP-TSAKG2_B11_093_2018_2 -               30     948      22     947       7     947    1467    +    3.8e-178  592.4  18.8  -
Flavobacteriaceae_Capnocytophaga                 -          LKAP-TSAKG2_B11_093_2018_2 -               33     941      24     947      10     947    1439    +    4.5e-178  592.4  19.4  -
Sporomusaceae_Sporomusa                          -          LKAP-TSAKG2_B11_093_2018_2 -               66     985      51     947      30     947    1532    +    4.7e-178  592.0  18.9  -
Actinospicaceae_Actinospica                      -          LKAP-TSAKG2_B11_093_2018_2 -               62     927      68     947      46     947    1444    +    5.2e-178  592.1  20.5  -
Flavobacteriaceae_Mesonia                        -          LKAP-TSAKG2_B11_093_2018_2 -               29     950      21     947       8     947    1449    +    5.2e-178  591.7  18.7  -
Propionibacteriaceae_Tessaracoccus               -          LKAP-TSAKG2_B11_093_2018_2 -               71     939      66     947      45     947    1444    +      6e-178  591.8  19.8  -
Flavobacteriaceae_Algibacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     943      22     947       8     947    1441    +    6.1e-178  591.7  18.0  -
Rhodospirillaceae_Telmatospirillum               -          LKAP-TSAKG2_B11_093_2018_2 -               73     917      65     947      42     947    1344    +    6.6e-178  591.5  19.1  -
Streptosporangiaceae_Acrocarpospora              -          LKAP-TSAKG2_B11_093_2018_2 -               62     925      66     947      45     947    1478    +    6.7e-178  591.6  20.2  -
Nocardioidaceae_Mumia                            -          LKAP-TSAKG2_B11_093_2018_2 -               52     952      23     947       9     947    1516    +    7.3e-178  591.7  19.8  -
Acetobacteraceae_Ameyamaea                       -          LKAP-TSAKG2_B11_093_2018_2 -               56     900      68     947      47     947    1414    +    7.5e-178  591.7  20.3  -
Pseudonocardiaceae_Thermocrispum                 -          LKAP-TSAKG2_B11_093_2018_2 -               84     952      66     947      46     947    1329    +    8.1e-178  591.6  20.5  -
Glycomycetaceae_Stackebrandtia                   -          LKAP-TSAKG2_B11_093_2018_2 -               87     954      66     947      46     947    1517    +    8.6e-178  591.4  20.0  -
Microbacteriaceae_Microcella                     -          LKAP-TSAKG2_B11_093_2018_2 -               47     950      24     947      11     947    1505    +    8.6e-178  591.4  19.3  -
Flavobacteriaceae_Actibacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               17     951      11     947       4     947    1449    +    8.9e-178  591.2  18.3  -
Entomoplasmataceae_Mesoplasma                    -          LKAP-TSAKG2_B11_093_2018_2 -               63     950      66     947      45     947    1497    +    1.1e-177  591.2  19.6  -
Chlorobiaceae_Chlorobium                         -          LKAP-TSAKG2_B11_093_2018_2 -               87     956      71     947      51     947    1465    +    1.1e-177  590.9  19.0  -
Halobacteroidaceae_Halanaerobacter               -          LKAP-TSAKG2_B11_093_2018_2 -               88     955      68     946      60     947    1437    +    1.3e-177  590.7  19.6  -
Acidobacteriaceae_Acidipila                      -          LKAP-TSAKG2_B11_093_2018_2 -               87     933      68     947      59     947    1461    +    1.4e-177  590.7  20.2  -
Pasteurellaceae_Necropsobacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               12     907      44     947      32     947    1272    +    1.4e-177  590.7  19.5  -
Nocardiopsaceae_Streptomonospora                 -          LKAP-TSAKG2_B11_093_2018_2 -               53     962      24     947       9     947    1519    +    1.6e-177  590.5  19.5  -
Crocinitomicaceae_Fluviicola                     -          LKAP-TSAKG2_B11_093_2018_2 -               31     948      23     947       8     947    1446    +    1.8e-177  590.2  18.6  -
Spirochaetaceae_Pleomorphochaeta                 -          LKAP-TSAKG2_B11_093_2018_2 -               51     979      18     947       4     947    1492    +    1.8e-177  590.2  19.6  -
Caldilineaceae_Caldilinea                        -          LKAP-TSAKG2_B11_093_2018_2 -               68     929      68     947      60     947    1427    +    1.8e-177  590.2  20.9  -
Synergistaceae_Thermanaerovibrio                 -          LKAP-TSAKG2_B11_093_2018_2 -               53     942      24     946      11     947    1510    +    1.8e-177  590.2  20.5  -
Rhodospirillaceae_Limibacillus                   -          LKAP-TSAKG2_B11_093_2018_2 -               39     881      68     947      48     947    1402    +    2.1e-177  590.0  19.4  -
Dermabacteraceae_Dermabacter                     -          LKAP-TSAKG2_B11_093_2018_2 -               77     941      68     947      48     947    1456    +    2.1e-177  590.1  20.3  -
Chitinophagaceae_Niabella                        -          LKAP-TSAKG2_B11_093_2018_2 -               39     920      65     947      44     947    1406    +    2.2e-177  590.2  19.1  -
Acetobacteraceae_Bombella                        -          LKAP-TSAKG2_B11_093_2018_2 -               63     907      68     947      45     947    1450    +    2.2e-177  590.0  20.5  -
Chitinophagaceae_Sediminibacterium               -          LKAP-TSAKG2_B11_093_2018_2 -                6     929      16     947      13     947    1429    +    2.6e-177  589.8  18.1  -
Intrasporangiaceae_Aquipuribacter                -          LKAP-TSAKG2_B11_093_2018_2 -               84     949      68     947      48     947    1505    +    2.8e-177  589.6  20.3  -
Dictyoglomaceae_Dictyoglomus                     -          LKAP-TSAKG2_B11_093_2018_2 -               55     976      24     947      11     947    1541    +    3.2e-177  589.5  19.8  -
Comamonadaceae_Pseudacidovorax                   -          LKAP-TSAKG2_B11_093_2018_2 -               35     952      21     947       6     947    1491    +    3.2e-177  589.2  19.3  -
Flavobacteriaceae_Galbibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               51     964      23     947       9     947    1484    +    3.5e-177  589.2  19.4  -
Flavobacteriaceae_Mariniflexile                  -          LKAP-TSAKG2_B11_093_2018_2 -               30     939      22     947       9     947    1437    +    3.9e-177  589.1  18.7  -
Prevotellaceae_Prevotella                        -          LKAP-TSAKG2_B11_093_2018_2 -               52     975      23     947      10     947    1482    +      4e-177  588.9  18.8  -
Flammeovirgaceae_Reichenbachiella                -          LKAP-TSAKG2_B11_093_2018_2 -               75     953      66     947      46     947    1429    +      4e-177  589.5  20.0  -
Rikenellaceae_Alistipes                          -          LKAP-TSAKG2_B11_093_2018_2 -               36     957      22     947       8     947    1456    +      4e-177  589.2  18.1  -
Dermacoccaceae_Branchiibius                      -          LKAP-TSAKG2_B11_093_2018_2 -               54     960      24     947       7     947    1524    +    4.1e-177  588.8  19.4  -
Micromonosporaceae_Rugosimonospora               -          LKAP-TSAKG2_B11_093_2018_2 -               62     929      66     947      45     947    1439    +    4.3e-177  589.2  20.1  -
Erysipelotrichaceae_Breznakia                    -          LKAP-TSAKG2_B11_093_2018_2 -              104     985      68     947      50     947    1508    +    4.4e-177  588.9  20.1  -
Ruminococcaceae_Anaerofilum                      -          LKAP-TSAKG2_B11_093_2018_2 -              114     980      67     947      46     947    1468    +    6.4e-177  588.2  19.0  -
Rhizobiaceae_Methylobrevis                       -          LKAP-TSAKG2_B11_093_2018_2 -               35     877      67     947      45     947    1367    +    6.9e-177  588.3  19.7  -
Phormidiaceae_Ancylothrix                        -          LKAP-TSAKG2_B11_093_2018_2 -               78     923      68     947      48     947    1485    +    7.1e-177  588.6  20.2  -
Propionibacteriaceae_Luteococcus                 -          LKAP-TSAKG2_B11_093_2018_2 -               62     929      66     947      45     947    1439    +    7.9e-177  588.1  20.1  -
Cyclobacteriaceae_Mongoliicoccus                 -          LKAP-TSAKG2_B11_093_2018_2 -               47     926      67     947      47     947    1405    +    8.2e-177  588.4  19.4  -
Micromonosporaceae_Luedemannella                 -          LKAP-TSAKG2_B11_093_2018_2 -               81     948      66     947      45     947    1506    +    8.9e-177  588.0  20.3  -
Entomoplasmataceae_Entomoplasma                  -          LKAP-TSAKG2_B11_093_2018_2 -               62     950      65     947      45     947    1498    +    8.9e-177  588.3  19.6  -
Spirochaetaceae_Sediminispirochaeta              -          LKAP-TSAKG2_B11_093_2018_2 -               72     961      67     947      47     947    1520    +    8.9e-177  587.9  19.9  -
Pasteurellaceae_Testudinibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               97    1020      21     947       5     947    1412    +    9.1e-177  587.8  19.6  -
Rhodobiaceae_Pyruvatibacter                      -          LKAP-TSAKG2_B11_093_2018_2 -               48     921      36     947      15     947    1462    +    1.1e-176  587.5  18.9  -
Pasteurellaceae_Seminibacterium                  -          LKAP-TSAKG2_B11_093_2018_2 -               33     914      65     947      45     947    1405    +    1.1e-176  587.6  20.0  -
Propionibacteriaceae_Acidipropionibacterium      -          LKAP-TSAKG2_B11_093_2018_2 -               81     962      65     947      45     947    1455    +    1.3e-176  587.5  19.9  -
Burkholderiales_Xylophilus                       -          LKAP-TSAKG2_B11_093_2018_2 -               39     956      21     947       6     947    1550    +    1.4e-176  587.1  19.1  -
Spirochaetaceae_Sphaerochaeta                    -          LKAP-TSAKG2_B11_093_2018_2 -               82     972      66     947      41     947    1529    +    1.5e-176  587.3  19.5  -
Spirochaetaceae_Alkalispirochaeta                -          LKAP-TSAKG2_B11_093_2018_2 -               14     944      15     947       5     947    1462    +    1.9e-176  587.0  19.7  -
Porphyromonadaceae_Coprobacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               62     983      23     947      11     947    1540    +    2.2e-176  586.7  18.7  -
Actinomycetaceae_Actinotignum                    -          LKAP-TSAKG2_B11_093_2018_2 -               64     945      67     947      39     947    1488    +    2.5e-176  586.7  19.7  -
Micromonosporaceae_Actinocatenispora             -          LKAP-TSAKG2_B11_093_2018_2 -               64     933      66     947      44     947    1444    +    2.6e-176  586.5  20.4  -
Chitinophagaceae_Hydrotalea                      -          LKAP-TSAKG2_B11_093_2018_2 -               55     974      22     947       6     947    1531    +    2.7e-176  586.4  18.9  -
Balneolaceae_Aliifodinibius                      -          LKAP-TSAKG2_B11_093_2018_2 -               53     933      67     947      56     947    1446    +    2.9e-176  586.4  19.7  -
Sphingobacteriaceae_Sphingobacterium             -          LKAP-TSAKG2_B11_093_2018_2 -               32     958      17     947       8     947    1463    +    2.9e-176  586.1  18.7  -
Chitinophagaceae_Parasegetibacter                -          LKAP-TSAKG2_B11_093_2018_2 -               32     955      20     947       5     947    1470    +      3e-176  586.5  18.3  -
Streptosporangineae_Sinosporangium               -          LKAP-TSAKG2_B11_093_2018_2 -               58     921      66     947      45     947    1457    +    3.3e-176  586.1  20.2  -
Flammeovirgaceae_Roseivirga                      -          LKAP-TSAKG2_B11_093_2018_2 -               26     935      23     947       8     947    1415    +    3.7e-176  586.1  19.1  -
Erysipelotrichaceae_Holdemania                   -          LKAP-TSAKG2_B11_093_2018_2 -               90     972      66     947      27     947    1518    +    4.1e-176  585.6  19.9  -
Acetobacteraceae_Acidomonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               65     919      58     947      16     947    1481    +    5.5e-176  585.5  19.5  -
Propionibacteriaceae_Cutibacterium               -          LKAP-TSAKG2_B11_093_2018_2 -               70     937      65     947      43     947    1507    +    6.1e-176  585.1  20.0  -
Deinococcaceae_Deinococcus                       -          LKAP-TSAKG2_B11_093_2018_2 -               57     929      65     947      44     947    1455    +    6.1e-176  585.2  20.1  -
Chrysiogenaceae_Desulfurispirillum               -          LKAP-TSAKG2_B11_093_2018_2 -               89     965      70     947      59     947    1530    +    7.3e-176  584.9  19.6  -
Comamonadaceae_Melaminivora                      -          LKAP-TSAKG2_B11_093_2018_2 -               12     939      10     947       3     947    1436    +    7.3e-176  584.7  19.4  -
Flavobacteriaceae_Formosa                        -          LKAP-TSAKG2_B11_093_2018_2 -               26     941      21     947       7     947    1428    +      8e-176  584.7  18.8  -
Methylocystaceae_Oharaeibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               57     900      67     947      46     947    1408    +    8.1e-176  584.9  19.5  -
Chitinophagaceae_Lacibacter                      -          LKAP-TSAKG2_B11_093_2018_2 -                7     932      16     947      12     947    1412    +    9.6e-176  584.8  18.2  -
Clostridiales_Acetoanaerobium                    -          LKAP-TSAKG2_B11_093_2018_2 -               38     893      67     947      44     947    1343    +    9.6e-176  584.4  19.2  -
Clostridiaceae_Paraclostridium                   -          LKAP-TSAKG2_B11_093_2018_2 -               42     933      34     947      14     947    1490    +    9.9e-176  584.6  18.3  -
Deferribacteraceae_Geovibrio                     -          LKAP-TSAKG2_B11_093_2018_2 -               88     975      70     947      50     947    1545    +      1e-175  584.4  19.9  -
Peptostreptococcaceae_Peptostreptococcus         -          LKAP-TSAKG2_B11_093_2018_2 -               33     932      24     947      11     947    1473    +      1e-175  584.3  18.7  -
Porphyromonadaceae_Dysgonomonas                  -          LKAP-TSAKG2_B11_093_2018_2 -               31     952      23     947      11     947    1465    +    1.1e-175  584.1  18.6  -
Leuconostocaceae_Fructobacillus                  -          LKAP-TSAKG2_B11_093_2018_2 -               66     963      61     947      41     947    1485    +    1.2e-175  584.4  19.1  -
Flavobacteriaceae_Tamlana                        -          LKAP-TSAKG2_B11_093_2018_2 -               30     943      22     947       7     947    1474    +    1.2e-175  584.1  18.3  -
Glycomycetaceae_Glycomyces                       -          LKAP-TSAKG2_B11_093_2018_2 -               33     943      24     947       9     947    1486    +    1.2e-175  584.3  19.8  -
Chitinophagaceae_Ferruginibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               37     957      20     947       6     947    1467    +    1.4e-175  584.2  18.5  -
Rhodobacteraceae_Jhaorihella                     -          LKAP-TSAKG2_B11_093_2018_2 -               30     905      34     947      14     947    1400    +    1.5e-175  584.1  18.6  -
Rhodothalassiaceae_Rhodothalassium               -          LKAP-TSAKG2_B11_093_2018_2 -               50     892      66     947      43     947    1318    +    1.5e-175  584.0  19.7  -
Rhodospirillaceae_Aliidongia                     -          LKAP-TSAKG2_B11_093_2018_2 -               73     918      65     947      42     947    1447    +    1.6e-175  583.8  19.3  -
Flavobacteriaceae_Siansivirga                    -          LKAP-TSAKG2_B11_093_2018_2 -               23     935      20     947       7     947    1449    +    1.6e-175  583.7  19.8  -
Gemmatimonadaceae_Gemmatimonas                   -          LKAP-TSAKG2_B11_093_2018_2 -               80     956      69     947      54     947    1525    +    1.7e-175  583.8  19.2  -
Actinopolysporaceae_Actinopolyspora              -          LKAP-TSAKG2_B11_093_2018_2 -               26     946      20     947       8     947    1471    +    1.7e-175  583.7  19.2  -
Sphingomonadaceae_Pacificimonas                  -          LKAP-TSAKG2_B11_093_2018_2 -               74     920      65     947      42     947    1450    +    1.9e-175  583.5  19.2  -
Fusobacteriaceae_Fusobacterium                   -          LKAP-TSAKG2_B11_093_2018_2 -               72     933      67     947      45     947    1443    +      2e-175  583.4  20.1  -
Acetobacteraceae_Kozakia                         -          LKAP-TSAKG2_B11_093_2018_2 -               56     900      68     947      47     947    1415    +    2.1e-175  583.6  20.2  -
Clostridiaceae_Terrisporobacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               53     911      67     947      41     947    1459    +    2.1e-175  583.3  19.0  -
Flavobacteriaceae_Lacinutrix                     -          LKAP-TSAKG2_B11_093_2018_2 -               35     950      23     947       7     947    1464    +    2.1e-175  583.4  19.1  -
Phyllobacteriaceae_Roseitalea                    -          LKAP-TSAKG2_B11_093_2018_2 -               53     901      61     947      40     947    1419    +    2.1e-175  583.3  19.3  -
Rhodobiaceae_Methyloceanibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               87     928      68     947      47     947    1485    +    2.2e-175  583.3  19.4  -
Rhodobacteraceae_Paenirhodobacter                -          LKAP-TSAKG2_B11_093_2018_2 -               42     917      34     947      14     947    1428    +    2.2e-175  583.2  18.6  -
Chitinophagaceae_Segetibacter                    -          LKAP-TSAKG2_B11_093_2018_2 -               41     955      24     947       8     947    1480    +    2.3e-175  583.6  19.3  -
Dermacoccaceae_Calidifontibacter                 -          LKAP-TSAKG2_B11_093_2018_2 -               76     943      67     947      26     947    1464    +    2.4e-175  583.1  20.2  -
Saprospiraceae_Aureispira                        -          LKAP-TSAKG2_B11_093_2018_2 -               51     969      21     947       8     947    1459    +    2.5e-175  583.6  19.3  -
Rhodobiaceae_Tepidicaulis                        -          LKAP-TSAKG2_B11_093_2018_2 -                4     895       9     947       6     947    1396    +    2.5e-175  583.1  19.1  -
Nostocales_Halotia                               -          LKAP-TSAKG2_B11_093_2018_2 -               52     901      64     947      43     947    1458    +    2.6e-175  583.2  19.9  -
Cyclobacteriaceae_Lunatimonas                    -          LKAP-TSAKG2_B11_093_2018_2 -               87     965      67     947      45     947    1511    +    3.1e-175  582.9  20.2  -
Dermacoccaceae_Yimella                           -          LKAP-TSAKG2_B11_093_2018_2 -               45     911      68     947      46     947    1471    +    3.2e-175  582.7  20.4  -
Nannocystaceae_Nannocystis                       -          LKAP-TSAKG2_B11_093_2018_2 -               73     960      68     947      46     947    1518    +    3.2e-175  582.8  19.9  -
Halobacteroidaceae_Natroniella                   -          LKAP-TSAKG2_B11_093_2018_2 -               63     945      68     947      48     947    1467    +    3.3e-175  582.7  19.4  -
Acidaminococcaceae_Phascolarctobacterium         -          LKAP-TSAKG2_B11_093_2018_2 -              168    1069      68     947      47     947    1610    +    4.2e-175  582.2  19.2  -
Flavobacteriaceae_Gillisia                       -          LKAP-TSAKG2_B11_093_2018_2 -               27     943      20     947       6     947    1435    +    4.3e-175  582.2  18.5  -
Clostridiaceae_Clostridioides                    -          LKAP-TSAKG2_B11_093_2018_2 -               39     932      34     947      14     947    1493    +    4.4e-175  582.1  18.0  -
Cytophagaceae_Emticicia                          -          LKAP-TSAKG2_B11_093_2018_2 -               57     928      69     947      48     947    1433    +    5.4e-175  582.0  20.1  -
Flavobacteriaceae_Flaviramulus                   -          LKAP-TSAKG2_B11_093_2018_2 -               40     954      23     947       7     947    1466    +    7.3e-175  581.4  18.6  -
Chitinophagaceae_Pseudoflavitalea                -          LKAP-TSAKG2_B11_093_2018_2 -               66     943      66     947      46     947    1409    +    7.6e-175  581.9  19.1  -
Cytophagaceae_Litoribacter                       -          LKAP-TSAKG2_B11_093_2018_2 -               14     939      14     947       4     947    1452    +    8.8e-175  581.6  18.7  -
Leuconostocaceae_Leuconostoc                     -          LKAP-TSAKG2_B11_093_2018_2 -               57     955      60     947      40     947    1477    +    8.9e-175  581.5  19.7  -
Thermaceae_Thermus                               -          LKAP-TSAKG2_B11_093_2018_2 -               71     939      67     947      46     947    1482    +    9.6e-175  581.6  20.0  -
Flavobacteriaceae_Sinomicrobium                  -          LKAP-TSAKG2_B11_093_2018_2 -               47     965      19     947       5     947    1485    +    9.9e-175  581.3  19.7  -
Sneathiellaceae_Oceanibacterium                  -          LKAP-TSAKG2_B11_093_2018_2 -               86     927      68     947      47     947    1397    +      1e-174  581.1  19.4  -
Microbacteriaceae_Rhodoglobus                    -          LKAP-TSAKG2_B11_093_2018_2 -               99     978      68     947      46     947    1515    +    1.1e-174  581.0  19.2  -
Comamonadaceae_Alicycliphilus                    -          LKAP-TSAKG2_B11_093_2018_2 -               39     956      21     947       6     947    1502    +    1.2e-174  580.7  19.0  -
Marinilabiliaceae_Carboxylicivirga               -          LKAP-TSAKG2_B11_093_2018_2 -               29     947      21     947       7     947    1445    +    1.2e-174  580.7  18.6  -
Kosmotogaceae_Kosmotoga                          -          LKAP-TSAKG2_B11_093_2018_2 -               68     945      66     947      46     947    1458    +    1.2e-174  581.2  19.9  -
Acetobacteraceae_Granulibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               78     927      66     947      42     947    1491    +    1.5e-174  580.8  20.2  -
Atopobacteriaceae_Olsenella                      -          LKAP-TSAKG2_B11_093_2018_2 -               33     931      24     947      12     947    1449    +    1.7e-174  580.8  19.5  -
Opitutaceae_Cephaloticoccus                      -          LKAP-TSAKG2_B11_093_2018_2 -               91     993      63     947      39     947    1552    +    1.9e-174  580.2  19.3  -
Sutterellaceae_Turicimonas                       -          LKAP-TSAKG2_B11_093_2018_2 -               52     980      23     947       7     947    1528    +    2.2e-174  580.0  19.3  -
Jonesiaceae_Jonesia                              -          LKAP-TSAKG2_B11_093_2018_2 -               55     977      24     947      10     947    1541    +    2.4e-174  580.1  19.2  -
Rhodobacteraceae_Oceanicella                     -          LKAP-TSAKG2_B11_093_2018_2 -               41     915      35     947      15     947    1431    +    2.6e-174  580.0  18.7  -
Rhodospirillaceae_Pelagibius                     -          LKAP-TSAKG2_B11_093_2018_2 -               69     910      69     947      48     947    1422    +    2.8e-174  579.8  19.3  -
Bacillaceae_Marinococcus                         -          LKAP-TSAKG2_B11_093_2018_2 -               66     973      60     947      40     947    1503    +    3.1e-174  579.7  19.4  -
Microbacteriaceae_Agreia                         -          LKAP-TSAKG2_B11_093_2018_2 -               54     953      25     947      11     947    1513    +    3.1e-174  579.4  19.4  -
Hyphomicrobiaceae_Cucumibacter                   -          LKAP-TSAKG2_B11_093_2018_2 -               40     889      60     947      36     947    1358    +    3.2e-174  579.4  19.2  -
Flavobacteriaceae_Lutimonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               29     951      21     947       7     947    1449    +    4.5e-174  578.9  18.2  -
Flavobacteriaceae_Robiginitalea                  -          LKAP-TSAKG2_B11_093_2018_2 -               53     974      22     947       9     947    1525    +    4.8e-174  579.1  19.5  -
Propionibacteriaceae_Naumannella                 -          LKAP-TSAKG2_B11_093_2018_2 -               84     952      66     947      46     947    1511    +    5.4e-174  578.7  19.5  -
Comamonadaceae_Macromonas                        -          LKAP-TSAKG2_B11_093_2018_2 -               54     970      23     947       7     947    1461    +    6.1e-174  578.4  19.5  -
Brucellaceae_Falsochrobactrum                    -          LKAP-TSAKG2_B11_093_2018_2 -               41     916      34     947      14     947    1458    +    6.2e-174  578.6  18.8  -
Flavobacteriaceae_Psychroserpens                 -          LKAP-TSAKG2_B11_093_2018_2 -               33     950      21     947       8     947    1466    +    8.2e-174  578.1  19.0  -
Comamonadaceae_Extensimonas                      -          LKAP-TSAKG2_B11_093_2018_2 -               33     949      24     947       7     947    1454    +    8.7e-174  577.9  19.6  -
Nocardioidaceae_Tenggerimyces                    -          LKAP-TSAKG2_B11_093_2018_2 -              100     963      66     947      45     947    1526    +    9.1e-174  577.7  20.2  -
Hyphomicrobiaceae_Methyloterrigena               -          LKAP-TSAKG2_B11_093_2018_2 -               67     909      67     947      47     947    1420    +      1e-173  577.8  19.6  -
Rhodobacteraceae_Pleomorphobacterium             -          LKAP-TSAKG2_B11_093_2018_2 -               43     917      35     947      15     947    1432    +    1.1e-173  577.9  18.7  -
Rhodospirillaceae_Constrictibacter               -          LKAP-TSAKG2_B11_093_2018_2 -               59     904      65     947      41     947    1456    +    1.2e-173  577.8  19.7  -
Rubricoccaceae_Rubrivirga                        -          LKAP-TSAKG2_B11_093_2018_2 -               82     961      68     947      48     947    1465    +    1.3e-173  577.6  19.8  -
Acetobacteraceae_Saccharibacter                  -          LKAP-TSAKG2_B11_093_2018_2 -               40     914      38     947      16     947    1436    +    1.7e-173  577.2  19.2  -
Crocinitomicaceae_Lishizhenia                    -          LKAP-TSAKG2_B11_093_2018_2 -               55     978      22     947       6     947    1513    +    1.8e-173  576.8  18.3  -
Fervidobacteriaceae_Thermosipho                  -          LKAP-TSAKG2_B11_093_2018_2 -               86     981      61     947      41     947    1514    +    1.8e-173  577.0  20.2  -
Thermotogaceae_Pseudothermotoga                  -          LKAP-TSAKG2_B11_093_2018_2 -               83     971      66     947      43     947    1541    +      2e-173  577.0  19.9  -
Micromonosporaceae_Hamadaea                      -          LKAP-TSAKG2_B11_093_2018_2 -               89     956      66     947      45     947    1521    +    2.1e-173  576.7  20.3  -
