# target name                                    accession  query name                 accession  hmmfrom hmm to alifrom  ali to envfrom  env to  modlen strand   E-value  score  bias  description of target
#                            ------------------- ----------       -------------------- ---------- ------- ------- ------- ------- ------- ------- ------- ------ --------- ------ ----- ---------------------
Bacillales_Exiguobacterium                       -          LKAP-GUTHK2_F03_021_2017_1 -               36    1064      15    1040       2    1043    1526    +           0 1209.4  30.3  -
Neisseriaceae_Uruburuella                        -          LKAP-GUTHK2_F03_021_2017_1 -               73     974      74     983      54    1022    1477    +    1.4e-174  581.0  23.9  -
Gracilibacteraceae_Gracilibacter                 -          LKAP-GUTHK2_F03_021_2017_1 -              200    1138      73    1040      53    1044    1549    +    1.4e-174  580.6  25.9  -
Alcaligenaceae_Pigmentiphaga                     -          LKAP-GUTHK2_F03_021_2017_1 -               23     964      15     980       3    1000    1481    +    1.5e-174  580.7  26.3  -
Rhodocyclaceae_Methyloversatilis                 -          LKAP-GUTHK2_F03_021_2017_1 -               43     986      15     980       2    1001    1426    +    2.7e-174  580.2  26.4  -
Oxalobacteraceae_Janthinobacterium               -          LKAP-GUTHK2_F03_021_2017_1 -               65     962      73     979      46     999    1469    +    3.2e-174  579.8  24.1  -
Moritellaceae_Moritella                          -          LKAP-GUTHK2_F03_021_2017_1 -               93    1052      74    1040      53    1043    1506    +    3.4e-174  579.4  25.7  -
Comamonadaceae_Pelomonas                         -          LKAP-GUTHK2_F03_021_2017_1 -               30     931      72     982      53    1002    1390    +    3.7e-174  579.6  24.5  -
Verrucomicrobiaceae_Roseibacillus                -          LKAP-GUTHK2_F03_021_2017_1 -               85     978      75     980      55    1001    1473    +    3.9e-174  579.6  23.6  -
Zoogloeaceae_Zoogloea                            -          LKAP-GUTHK2_F03_021_2017_1 -               72     992      72     999      46    1020    1474    +    4.1e-174  579.3  24.4  -
Clostridiaceae_Thermotalea                       -          LKAP-GUTHK2_F03_021_2017_1 -              206    1140      75    1040      55    1044    1627    +    4.5e-174  579.1  25.9  -
Chromobacteriaceae_Chromobacterium               -          LKAP-GUTHK2_F03_021_2017_1 -               83    1004      72    1002      52    1022    1469    +      5e-174  579.1  24.3  -
Comamonadaceae_Caenimonas                        -          LKAP-GUTHK2_F03_021_2017_1 -               29     969      15     979       2    1001    1463    +    5.1e-174  578.8  26.4  -
Nevskiaceae_Hydrocarboniphaga                    -          LKAP-GUTHK2_F03_021_2017_1 -               77     977      74     983      53    1018    1487    +    5.2e-174  579.2  24.0  -
Alcaligenaceae_Bordetella                        -          LKAP-GUTHK2_F03_021_2017_1 -               43     984      15     980       2    1000    1476    +    6.3e-174  578.7  26.2  -
Chromobacteriaceae_Aquitalea                     -          LKAP-GUTHK2_F03_021_2017_1 -               72     992      72    1001      52    1022    1488    +    6.7e-174  578.6  24.0  -
Comamonadaceae_Curvibacter                       -          LKAP-GUTHK2_F03_021_2017_1 -               44     984      15     979       2    1000    1483    +    6.9e-174  578.5  25.9  -
Nostocales_Halotia                               -          LKAP-GUTHK2_F03_021_2017_1 -               51     976      70    1040      49    1044    1458    +    7.2e-174  578.5  24.8  -
Comamonadaceae_Roseateles                        -          LKAP-GUTHK2_F03_021_2017_1 -               34     954      71    1000      49    1020    1396    +      9e-174  578.2  25.1  -
Thiobacilliaceae_Thiobacillus                    -          LKAP-GUTHK2_F03_021_2017_1 -               78     998      73    1000      48    1020    1487    +    9.4e-174  578.1  24.2  -
Clostridiaceae_Oceanirhabdus                     -          LKAP-GUTHK2_F03_021_2017_1 -               43    1023      15    1040       2    1044    1473    +      1e-173  577.9  28.4  -
Coriobacteriaceae_Enorma                         -          LKAP-GUTHK2_F03_021_2017_1 -               37    1009      16    1040       3    1043    1465    +    1.4e-173  578.1  28.5  -
Chromobacteriaceae_Iodobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               65     972      72     988      52    1017    1459    +    1.5e-173  577.6  24.1  -
Thermoanaerobacteraceae_Gelria                   -          LKAP-GUTHK2_F03_021_2017_1 -              152    1089      74    1040      53    1044    1725    +    1.8e-173  577.0  26.2  -
Kosmotogaceae_Kosmotoga                          -          LKAP-GUTHK2_F03_021_2017_1 -               21     962      14     981       2    1002    1458    +    1.8e-173  577.5  27.5  -
Clostridiaceae_Geosporobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -              238    1172      74    1040      54    1044    1627    +    2.7e-173  576.4  26.1  -
Syntrophomonadaceae_Dethiobacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               57    1000      71    1040      48    1044    1441    +    2.7e-173  576.3  25.5  -
Hymenobacteraceae_Rufibacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               43    1007      15    1019       3    1039    1469    +    4.4e-173  575.9  26.2  -
Aeromonadaceae_Tolumonas                         -          LKAP-GUTHK2_F03_021_2017_1 -               82     985      73     983      53    1024    1514    +    5.4e-173  575.6  23.9  -
Oxalobacteraceae_Collimonas                      -          LKAP-GUTHK2_F03_021_2017_1 -               65     963      72     979      52     999    1453    +    5.5e-173  575.7  23.8  -
Comamonadaceae_Verminephrobacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               40    1007      15    1001       2    1021    1469    +    5.8e-173  575.2  26.2  -
Eubacteriaceae_Faecalitalea                      -          LKAP-GUTHK2_F03_021_2017_1 -               95    1056      69    1040      46    1044    1490    +    6.1e-173  575.3  26.9  -
Pasteurellaceae_Gallibacterium                   -          LKAP-GUTHK2_F03_021_2017_1 -               73    1031      72    1040      52    1043    1464    +    6.2e-173  575.5  26.1  -
Rhodocyclaceae_Dechloromonas                     -          LKAP-GUTHK2_F03_021_2017_1 -               33     979      15     983       2    1003    1512    +    9.2e-173  575.0  25.6  -
Hymenobacteraceae_Adhaeribacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               82    1015      71    1018      48    1039    1483    +    9.8e-173  574.8  25.1  -
Sutterellaceae_Parasutterella                    -          LKAP-GUTHK2_F03_021_2017_1 -               76     977      73     981      52    1002    1494    +      1e-172  574.7  24.5  -
Moraxellaceae_Paraperlucidibaca                  -          LKAP-GUTHK2_F03_021_2017_1 -               67     967      74     982      54    1003    1460    +    1.2e-172  574.3  23.9  -
Petrotogaceae_Marinitoga                         -          LKAP-GUTHK2_F03_021_2017_1 -               26    1027      15    1038       2    1044    1487    +    1.2e-172  574.7  28.9  -
Chlorobiaceae_Chlorobaculum                      -          LKAP-GUTHK2_F03_021_2017_1 -               51     992      78    1040      58    1043    1419    +    1.3e-172  574.3  25.8  -
Eubacteriaceae_Alkalibacter                      -          LKAP-GUTHK2_F03_021_2017_1 -               74    1007      73    1040      47    1044    1465    +    1.5e-172  574.1  26.2  -
Desulfuromonadaceae_Malonomonas                  -          LKAP-GUTHK2_F03_021_2017_1 -               44    1042      16    1040       2    1044    1525    +    1.6e-172  573.9  28.6  -
Erysipelotrichaceae_Allobaculum                  -          LKAP-GUTHK2_F03_021_2017_1 -               56    1014      73    1040      51    1044    1479    +    1.7e-172  573.7  26.8  -
Clostridiaceae_Anaerosolibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               62     999      73    1040      52    1044    1412    +    1.9e-172  573.7  25.9  -
Erysipelotrichaceae_Dielma                       -          LKAP-GUTHK2_F03_021_2017_1 -               87     987      71     980      49    1001    1499    +    2.1e-172  573.6  24.5  -
Peptococcaceae_Desulfurispora                    -          LKAP-GUTHK2_F03_021_2017_1 -              162    1106      74    1040      40    1044    1567    +    2.2e-172  573.4  26.6  -
Orbaceae_Orbus                                   -          LKAP-GUTHK2_F03_021_2017_1 -               80    1039      72    1040      52    1043    1522    +    2.7e-172  573.0  25.6  -
Geobacteraceae_Geopsychrobacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               83    1038      71    1039      45    1044    1493    +      3e-172  572.9  26.7  -
Clostridiales_Catabacter                         -          LKAP-GUTHK2_F03_021_2017_1 -               22    1023      14    1040       2    1044    1453    +    4.3e-172  572.4  29.0  -
Clostridiaceae_Serpentinicella                   -          LKAP-GUTHK2_F03_021_2017_1 -                3     989       4    1040       2    1044    1417    +    4.3e-172  572.4  28.7  -
Heliobacteriaceae_Hydrogenispora                 -          LKAP-GUTHK2_F03_021_2017_1 -               24    1010      16    1040       2    1044    1443    +    5.1e-172  572.2  27.0  -
Clostridiaceae_Salimesophilobacter               -          LKAP-GUTHK2_F03_021_2017_1 -               91    1028      75    1040      54    1044    1471    +    5.3e-172  572.1  25.5  -
Alcaligenaceae_Kerstersia                        -          LKAP-GUTHK2_F03_021_2017_1 -               12     957      15     980       2    1000    1414    +      6e-172  572.4  25.7  -
Burkholderiales_Rubrivivax                       -          LKAP-GUTHK2_F03_021_2017_1 -               83    1003      72    1000      51    1020    1496    +    6.3e-172  572.0  24.1  -
Nautiliaceae_Nautilia                            -          LKAP-GUTHK2_F03_021_2017_1 -               47     972      74    1040      53    1043    1369    +    6.9e-172  572.2  25.9  -
Clostridiaceae_Anaeromicrobium                   -          LKAP-GUTHK2_F03_021_2017_1 -               19    1006      19    1040       4    1044    1414    +    7.9e-172  571.7  28.7  -
Comamonadaceae_Limnohabitans                     -          LKAP-GUTHK2_F03_021_2017_1 -               14     955      15     980       3    1001    1500    +      8e-172  571.4  26.3  -
Christensenellaceae_Christensenella              -          LKAP-GUTHK2_F03_021_2017_1 -               31    1032      14    1040       2    1044    1497    +    8.1e-172  571.5  29.4  -
Chromobacteriaceae_Gulbenkiania                  -          LKAP-GUTHK2_F03_021_2017_1 -               64     962      74     980      53    1000    1515    +      1e-171  571.4  24.3  -
Lachnospiraceae_Abyssivirga                      -          LKAP-GUTHK2_F03_021_2017_1 -               42    1035      14    1040       2    1044    1520    +    1.1e-171  571.2  29.0  -
Hymenobacteraceae_Pontibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               45     978      71    1019      27    1039    1426    +    1.1e-171  571.2  26.0  -
Lachnospiraceae_Falcatimonas                     -          LKAP-GUTHK2_F03_021_2017_1 -               42    1039      16    1040       2    1044    1484    +    1.2e-171  571.1  28.3  -
Heliobacteriaceae_Heliobacillus                  -          LKAP-GUTHK2_F03_021_2017_1 -               86    1027      72    1040      51    1044    1482    +    1.2e-171  571.0  25.9  -
Rhodocyclaceae_Uliginosibacterium                -          LKAP-GUTHK2_F03_021_2017_1 -               39     942      73     983      53    1021    1432    +    1.2e-171  571.0  24.7  -
Alcaligenaceae_Alcaligenes                       -          LKAP-GUTHK2_F03_021_2017_1 -               67     965      73     980      53    1000    1469    +    1.5e-171  570.7  24.6  -
Ruminococcaceae_Blautia                          -          LKAP-GUTHK2_F03_021_2017_1 -               13    1008      15    1040       3    1044    1457    +    1.7e-171  570.5  28.5  -
Pyrinomonadaceae_Brevitalea                      -          LKAP-GUTHK2_F03_021_2017_1 -               44    1040      16    1011       3    1039    1528    +      2e-171  570.3  27.3  -
Geobacteraceae_Geothermobacter                   -          LKAP-GUTHK2_F03_021_2017_1 -               45    1069      16    1039       2    1044    1470    +      2e-171  570.3  28.7  -
Neisseriaceae_Conchiformibius                    -          LKAP-GUTHK2_F03_021_2017_1 -               33    1006      15    1005       2    1035    1479    +    2.1e-171  570.5  25.6  -
Bacteroidaceae_Anaerorhabdus                     -          LKAP-GUTHK2_F03_021_2017_1 -               74     970      71     983      49    1022    1471    +    2.3e-171  570.1  24.6  -
Eubacteriaceae_Alkalibaculum                     -          LKAP-GUTHK2_F03_021_2017_1 -               40     975      71    1040      51    1044    1517    +    2.6e-171  569.9  25.7  -
Clostridiaceae_Haloimpatiens                     -          LKAP-GUTHK2_F03_021_2017_1 -               43    1023      15    1040       2    1044    1476    +    2.7e-171  569.8  28.1  -
Alcaligenaceae_Castellaniella                    -          LKAP-GUTHK2_F03_021_2017_1 -               17     968      16     982       2    1002    1464    +      3e-171  569.8  25.6  -
Verrucomicrobiaceae_Luteolibacter                -          LKAP-GUTHK2_F03_021_2017_1 -               58     963      71     986      48    1039    1459    +    3.1e-171  569.9  25.1  -
Cytophagaceae_Flexibacter                        -          LKAP-GUTHK2_F03_021_2017_1 -               52     992      16     990       4    1018    1463    +    3.2e-171  569.8  25.4  -
Thermoanaerobacteraceae_Calderihabitans          -          LKAP-GUTHK2_F03_021_2017_1 -               25    1066      17    1040       2    1044    1503    +    3.5e-171  569.6  29.5  -
Hydrogenothermaceae_Persephonella                -          LKAP-GUTHK2_F03_021_2017_1 -               25    1021      17    1040       2    1044    1465    +    3.5e-171  569.8  27.5  -
Campylobacteraceae_Sulfurospirillum              -          LKAP-GUTHK2_F03_021_2017_1 -               66     958      73     997      52    1018    1431    +    3.6e-171  569.7  22.3  -
Sporomusaceae_Acetonema                          -          LKAP-GUTHK2_F03_021_2017_1 -               62    1039      75    1040      54    1044    1510    +    3.7e-171  569.3  26.8  -
Verrucomicrobiaceae_Haloferula                   -          LKAP-GUTHK2_F03_021_2017_1 -               82     975      75     980      55    1000    1460    +    4.2e-171  569.4  24.2  -
Clostridiaceae_Fonticella                        -          LKAP-GUTHK2_F03_021_2017_1 -               41    1021      16    1040       2    1044    1503    +    4.3e-171  569.3  27.5  -
Mycoplasmataceae_Ureaplasma                      -          LKAP-GUTHK2_F03_021_2017_1 -               73    1036      72    1039      23    1043    1476    +    4.6e-171  569.2  25.5  -
Peptococcaceae_Desulfitibacter                   -          LKAP-GUTHK2_F03_021_2017_1 -              165    1144      70    1040      48    1044    1559    +    4.9e-171  569.0  26.9  -
Peptostreptococcaceae_Sporacetigenium            -          LKAP-GUTHK2_F03_021_2017_1 -               64    1011      63    1040      39    1044    1495    +    4.9e-171  568.8  26.1  -
Comamonadaceae_Pseudorhodoferax                  -          LKAP-GUTHK2_F03_021_2017_1 -               22     964      14     980       2    1003    1477    +    6.9e-171  568.5  26.4  -
Clostridiaceae_Thermobrachium                    -          LKAP-GUTHK2_F03_021_2017_1 -                3     940      74    1040      72    1044    1404    +    7.4e-171  568.6  25.2  -
Pasteurellaceae_Mannheimia                       -          LKAP-GUTHK2_F03_021_2017_1 -               44    1048      16    1040       2    1043    1504    +    7.8e-171  568.4  27.5  -
Lachnospiraceae_Anaerobium                       -          LKAP-GUTHK2_F03_021_2017_1 -                7     999      18    1040      11    1044    1402    +    7.9e-171  568.4  27.9  -
Lachnospiraceae_Kineothrix                       -          LKAP-GUTHK2_F03_021_2017_1 -               31    1028      14    1040       2    1044    1412    +      8e-171  568.3  28.8  -
Lachnospiraceae_Lachnobacterium                  -          LKAP-GUTHK2_F03_021_2017_1 -               40    1038      15    1040       2    1044    1453    +    8.6e-171  568.3  28.7  -
Chromobacteriaceae_Deefgea                       -          LKAP-GUTHK2_F03_021_2017_1 -               66     969      72     979      52    1000    1511    +    9.2e-171  568.2  24.1  -
Phormidiaceae_Cephalothrix                       -          LKAP-GUTHK2_F03_021_2017_1 -               77     940      74     982      54    1004    1481    +    9.5e-171  568.2  23.5  -
Clostridiaceae_Fervidicella                      -          LKAP-GUTHK2_F03_021_2017_1 -                5     939      74    1040      71    1044    1423    +    9.5e-171  568.2  24.5  -
Clostridiaceae_Proteiniclasticum                 -          LKAP-GUTHK2_F03_021_2017_1 -               93    1030      72    1040      47    1044    1516    +    1.1e-170  567.9  25.8  -
Clostridiales_Proteocatella                      -          LKAP-GUTHK2_F03_021_2017_1 -               22    1014      14    1040       2    1044    1450    +    1.2e-170  567.8  29.0  -
Halanaerobiaceae_Halocella                       -          LKAP-GUTHK2_F03_021_2017_1 -               14     989      15     987       2    1009    1475    +    1.7e-170  567.1  27.3  -
Halanaerobiales_Anoxybacter                      -          LKAP-GUTHK2_F03_021_2017_1 -               27    1063      15    1040       2    1044    1500    +    2.4e-170  566.7  30.1  -
Pasteurellaceae_Aggregatibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               96    1053      72    1040      52    1043    1480    +    2.6e-170  566.6  25.9  -
Pasteurellaceae_Ursidibacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               69    1019      16     981       3    1002    1409    +    2.8e-170  566.7  25.5  -
Clostridiaceae_Eisenbergiella                    -          LKAP-GUTHK2_F03_021_2017_1 -                9     946      73    1040      66    1044    1390    +    3.2e-170  566.3  25.2  -
Lachnospiraceae_Faecalimonas                     -          LKAP-GUTHK2_F03_021_2017_1 -               42    1039      14    1040       2    1044    1492    +    3.9e-170  565.9  29.2  -
Selenomonadaceae_Anaerovibrio                    -          LKAP-GUTHK2_F03_021_2017_1 -              134    1099      75    1040      54    1044    1587    +    5.3e-170  565.6  26.6  -
Clostridiales_Dethiosulfatibacter                -          LKAP-GUTHK2_F03_021_2017_1 -               92    1024      73    1040      53    1044    1479    +    5.6e-170  565.6  25.4  -
Erysipelotrichaceae_Longicatena                  -          LKAP-GUTHK2_F03_021_2017_1 -               35     946      70     989      50    1012    1433    +    6.9e-170  565.2  24.3  -
Opitutaceae_Cephaloticoccus                      -          LKAP-GUTHK2_F03_021_2017_1 -               95    1066      74    1039      53    1043    1552    +    7.8e-170  565.0  25.7  -
Alcaligenaceae_Achromobacter                     -          LKAP-GUTHK2_F03_021_2017_1 -               23     964      15     980       2    1001    1483    +    7.8e-170  565.1  26.2  -
Neisseriaceae_Alysiella                          -          LKAP-GUTHK2_F03_021_2017_1 -               92    1027      73    1014      46    1036    1524    +    7.9e-170  565.1  24.2  -
Deltaproteobacteria_Dissulfurirhabdus            -          LKAP-GUTHK2_F03_021_2017_1 -               68    1065      50    1040      23    1044    1521    +    7.9e-170  565.2  28.2  -
Phormidiaceae_Ancylothrix                        -          LKAP-GUTHK2_F03_021_2017_1 -               78     942      75     983      55    1006    1485    +    8.1e-170  565.4  23.1  -
Clostridiaceae_Saccharofermentans                -          LKAP-GUTHK2_F03_021_2017_1 -               41    1030      18    1040       2    1044    1510    +    8.7e-170  564.8  27.8  -
Clostridiaceae_Lactonifactor                     -          LKAP-GUTHK2_F03_021_2017_1 -               45    1040      18    1040       2    1044    1438    +    8.9e-170  564.7  28.2  -
Thermosporotrichaceae_Thermosporothrix           -          LKAP-GUTHK2_F03_021_2017_1 -                7     931      74    1040      68    1043    1317    +    9.6e-170  565.1  25.4  -
Lachnospiraceae_Murimonas                        -          LKAP-GUTHK2_F03_021_2017_1 -                1     988      21    1040      21    1044    1433    +    1.4e-169  564.2  28.4  -
Succinivibrionaceae_Anaerobiospirillum           -          LKAP-GUTHK2_F03_021_2017_1 -               33     952      15     981       2    1019    1494    +    1.9e-169  563.8  25.3  -
Nitrospiraceae_Leptospirillum                    -          LKAP-GUTHK2_F03_021_2017_1 -               76     989      76     980      56    1001    1516    +    2.1e-169  563.6  24.3  -
Nevskiaceae_Solimonas                            -          LKAP-GUTHK2_F03_021_2017_1 -               67     967      73     982      52    1018    1476    +    2.2e-169  563.8  23.4  -
Lachnospiraceae_Cuneatibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               42    1041      14    1040       2    1044    1485    +    2.9e-169  563.2  29.6  -
Leptotrichiaceae_Streptobacillus                 -          LKAP-GUTHK2_F03_021_2017_1 -               94     970      78     982      62    1005    1482    +      4e-169  562.8  22.4  -
Ruminococcaceae_Intestinimonas                   -          LKAP-GUTHK2_F03_021_2017_1 -               22    1027      14    1040       2    1044    1475    +    6.2e-169  562.1  28.5  -
Veillonellaceae_Anaeroglobus                     -          LKAP-GUTHK2_F03_021_2017_1 -                7     989      71    1039      64    1043    1408    +    9.3e-169  561.4  26.4  -
Sporomusaceae_Anaeroarcus                        -          LKAP-GUTHK2_F03_021_2017_1 -               60    1037      73    1040      52    1044    1506    +    1.2e-168  561.0  27.1  -
Porphyromonadaceae_Porphyromonas                 -          LKAP-GUTHK2_F03_021_2017_1 -               35    1018      16    1019       7    1039    1465    +    1.2e-168  561.1  25.7  -
Clostridiales_Soehngenia                         -          LKAP-GUTHK2_F03_021_2017_1 -               24    1025      14    1040       2    1044    1494    +    1.3e-168  561.0  28.6  -
Campylobacteraceae_Arcobacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               64     958      74    1000      54    1011    1411    +    1.4e-168  561.0  22.3  -
Alcaligenaceae_Oligella                          -          LKAP-GUTHK2_F03_021_2017_1 -               37     988      14     983       2    1003    1504    +      2e-168  560.3  25.7  -
Clostridiales_Muricomes                          -          LKAP-GUTHK2_F03_021_2017_1 -               31    1031      14    1040       2    1044    1431    +    2.3e-168  560.1  29.1  -
Synergistaceae_Cloacibacillus                    -          LKAP-GUTHK2_F03_021_2017_1 -               72     952      71    1001      51    1021    1447    +    2.3e-168  560.4  23.0  -
Glycomycetaceae_Salininema                       -          LKAP-GUTHK2_F03_021_2017_1 -               43    1033      15    1040       2    1044    1492    +    2.5e-168  560.2  27.9  -
Dermatophilaceae_Mobilicoccus                    -          LKAP-GUTHK2_F03_021_2017_1 -               24    1004      16    1040       2    1043    1474    +    3.4e-168  559.7  27.7  -
Pasteurellaceae_Bisgaardia                       -          LKAP-GUTHK2_F03_021_2017_1 -               79    1021      72    1015      52    1036    1389    +    3.4e-168  559.8  24.5  -
Veillonellaceae_Negativicoccus                   -          LKAP-GUTHK2_F03_021_2017_1 -               50    1027      74    1040      54    1044    1401    +    3.7e-168  559.2  26.9  -
Eubacteriaceae_Holdemanella                      -          LKAP-GUTHK2_F03_021_2017_1 -               96    1054      72    1040      48    1044    1487    +    8.1e-168  558.3  27.3  -
Pasteurellaceae_Rodentibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               97    1049      72    1040      52    1043    1478    +    8.3e-168  558.3  26.0  -
Alcaligenaceae_Taylorella                        -          LKAP-GUTHK2_F03_021_2017_1 -               95     996      74     979      53     999    1521    +    9.1e-168  558.4  24.4  -
Pseudonocardiaceae_Thermotunica                  -          LKAP-GUTHK2_F03_021_2017_1 -               11     991      12    1040       2    1044    1446    +      1e-167  558.2  27.5  -
Lachnospiraceae_Parasporobacterium               -          LKAP-GUTHK2_F03_021_2017_1 -               24    1021      16    1040       2    1044    1487    +      1e-167  558.1  28.6  -
Lachnospiraceae_Syntrophococcus                  -          LKAP-GUTHK2_F03_021_2017_1 -               42    1033      14    1040       2    1044    1535    +    1.3e-167  557.7  28.6  -
Thermoanaerobacteraceae_Brockia                  -          LKAP-GUTHK2_F03_021_2017_1 -               27    1026      14    1039       2    1043    1458    +    1.3e-167  558.1  27.7  -
Cyclobacteriaceae_Algoriphagus                   -          LKAP-GUTHK2_F03_021_2017_1 -               20     949      12     967       3     978    1446    +    1.6e-167  557.5  27.4  -
Lachnospiraceae_Robinsoniella                    -          LKAP-GUTHK2_F03_021_2017_1 -               43    1040      14    1040       2    1044    1525    +    1.8e-167  557.2  28.8  -
Micromonosporaceae_Krasilnikovia                 -          LKAP-GUTHK2_F03_021_2017_1 -               42    1021      15    1040       2    1044    1511    +    2.2e-167  557.0  27.7  -
Veillonellaceae_Allisonella                      -          LKAP-GUTHK2_F03_021_2017_1 -               99    1078      75    1040      55    1044    1537    +    2.3e-167  556.8  26.7  -
Erysipelotrichaceae_Longibaculum                 -          LKAP-GUTHK2_F03_021_2017_1 -               59    1025      65    1040      25    1044    1465    +    2.6e-167  556.8  27.5  -
Lachnospiraceae_Marvinbryantia                   -          LKAP-GUTHK2_F03_021_2017_1 -               13    1010      14    1040       2    1044    1456    +    2.9e-167  556.7  28.5  -
Thermoanaerobacteraceae_Thermacetogenium         -          LKAP-GUTHK2_F03_021_2017_1 -               70    1023      67    1040      45    1044    1462    +      3e-167  556.5  26.7  -
Clostridiales_Anaerovorax                        -          LKAP-GUTHK2_F03_021_2017_1 -               43    1037      15    1040       2    1044    1500    +    4.3e-167  556.0  28.1  -
Desulfohalobiaceae_Desulfovermiculus             -          LKAP-GUTHK2_F03_021_2017_1 -               57    1030      74    1040      51    1044    1424    +    4.8e-167  555.9  27.1  -
Ruminococcaceae_Mageeibacillus                   -          LKAP-GUTHK2_F03_021_2017_1 -               77    1018      74    1040      53    1044    1480    +      5e-167  555.7  25.4  -
Cytophagaceae_Cytophaga                          -          LKAP-GUTHK2_F03_021_2017_1 -                4     890      74     974      71     994    1382    +    5.2e-167  555.8  23.9  -
Anaeromyxobacteraceae_Anaeromyxobacter           -          LKAP-GUTHK2_F03_021_2017_1 -               43    1064      15    1040       2    1044    1549    +    5.5e-167  555.7  29.2  -
Clostridiaceae_Extibacter                        -          LKAP-GUTHK2_F03_021_2017_1 -               31    1030      14    1040       2    1044    1436    +    7.2e-167  555.2  29.1  -
Lachnospiraceae_Mobilitalea                      -          LKAP-GUTHK2_F03_021_2017_1 -               30    1027      14    1040       2    1044    1444    +    7.9e-167  555.1  28.9  -
Microbacteriaceae_Allohumibacter                 -          LKAP-GUTHK2_F03_021_2017_1 -               33    1019      16    1040       2    1044    1450    +    8.8e-167  554.9  27.5  -
Flammeovirgaceae_Cesiribacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               39    1034      12    1040       2    1043    1502    +      1e-166  554.8  28.2  -
Sporomusaceae_Dendrosporobacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               57    1035      71    1040      49    1044    1506    +      1e-166  554.7  26.8  -
Clostridiales_Flavonifractor                     -          LKAP-GUTHK2_F03_021_2017_1 -               16    1020      14    1040       2    1044    1465    +    1.1e-166  554.6  28.3  -
Halobacteroidaceae_Selenihalanaerobacter         -          LKAP-GUTHK2_F03_021_2017_1 -               47    1060      17    1040       2    1044    1418    +    1.2e-166  554.3  28.3  -
Sporomusaceae_Anaeromusa                         -          LKAP-GUTHK2_F03_021_2017_1 -               71    1047      73    1040      53    1044    1530    +    1.3e-166  554.3  26.8  -
Ruminococcaceae_Papillibacter                    -          LKAP-GUTHK2_F03_021_2017_1 -               85    1027      73    1040      49    1044    1491    +    1.3e-166  554.4  26.1  -
Pseudonocardiaceae_Haloechinothrix               -          LKAP-GUTHK2_F03_021_2017_1 -               17    1017      15    1040       3    1044    1474    +    1.5e-166  554.1  28.8  -
Acidaminococcaceae_Succiniclasticum              -          LKAP-GUTHK2_F03_021_2017_1 -               77    1053      74    1040      49    1044    1505    +      2e-166  553.7  27.0  -
Deltaproteobacteria_Dissulfuribacter             -          LKAP-GUTHK2_F03_021_2017_1 -               29    1056      15    1040       2    1044    1502    +    2.4e-166  553.7  29.1  -
Clostridiaceae_Fusicatenibacter                  -          LKAP-GUTHK2_F03_021_2017_1 -               30    1025      14    1040       2    1044    1423    +    2.9e-166  553.2  28.7  -
Brevibacteriaceae_Sediminivirga                  -          LKAP-GUTHK2_F03_021_2017_1 -               42    1037      14    1040       2    1044    1498    +    2.9e-166  553.3  28.3  -
Bradymonadaceae_Bradymonas                       -          LKAP-GUTHK2_F03_021_2017_1 -               69    1022      75    1040      54    1044    1461    +    3.3e-166  552.9  27.0  -
Thorselliaceae_Thorsellia                        -          LKAP-GUTHK2_F03_021_2017_1 -                4     949      15     981      10    1003    1421    +    3.5e-166  552.9  24.7  -
Sporomusaceae_Anaerosporomusa                    -          LKAP-GUTHK2_F03_021_2017_1 -               81    1057      75    1040      54    1044    1509    +    3.7e-166  552.8  26.7  -
Natranaerobiaceae_Natronovirga                   -          LKAP-GUTHK2_F03_021_2017_1 -               28     841     205    1040     185    1044    1225    +    4.2e-166  552.6  20.9  -
Ruminococcaceae_Fournierella                     -          LKAP-GUTHK2_F03_021_2017_1 -               43    1041      15    1040       2    1044    1491    +    4.6e-166  552.6  28.4  -
Rhodospirillaceae_Lacibacterium                  -          LKAP-GUTHK2_F03_021_2017_1 -               21     912      67    1004      45    1026    1401    +      5e-166  552.6  23.2  -
Fervidobacteraceae_Fervidobacterium              -          LKAP-GUTHK2_F03_021_2017_1 -               24     949      15     997       2    1017    1480    +    5.1e-166  552.7  26.4  -
Blastocatellaceae_Stenotrophobacter              -          LKAP-GUTHK2_F03_021_2017_1 -               44     964      16     975       3     980    1483    +    5.4e-166  552.3  25.4  -
